Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-20,30-120,NOJ,,CLE,L (-3),1,48:00,14,34,.412,1,1,1.000,1,2,3,8,2,1,6,3,29,13.2,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
2,2,1977-10-21,30-121,NOJ,@,NJN,W (+8),1,44:00,12,25,.480,17,18,.944,,,5,2,,,,2,41,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
3,3,1977-10-22,30-122,NOJ,@,PHI,W (+1),1,46:00,9,22,.409,8,12,.667,1,3,4,3,2,0,7,1,26,10.9,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
4,4,1977-10-26,30-126,NOJ,,NYK,W (+17),1,40:00,14,25,.560,2,4,.500,,,4,3,,,,3,30,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
5,5,1977-10-28,30-128,NOJ,,PHO,W (+7),1,45:00,10,21,.476,9,10,.900,0,1,1,13,3,0,8,1,29,21.9,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
6,6,1977-11-01,30-132,NOJ,,CHI,W (+11),1,39:00,12,29,.414,3,4,.750,1,4,5,10,1,0,3,1,27,17.6,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
7,7,1977-11-02,30-133,NOJ,@,KCK,L (-2),1,43:00,12,24,.500,9,11,.818,,,1,4,1,0,,2,33,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
8,8,1977-11-04,30-135,NOJ,,GSW,W (+3),1,44:00,12,30,.400,3,4,.750,4,3,7,10,0,0,6,5,27,13.1,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
9,9,1977-11-06,30-137,NOJ,,WSB,L (-11),1,42:00,11,27,.407,4,5,.800,,,3,6,,,,3,26,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
10,10,1977-11-09,30-140,NOJ,@,DEN,L (-3),1,41:00,5,20,.250,0,0,,0,2,2,6,2,0,1,0,10,3.8,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
11,11,1977-11-10,30-141,NOJ,@,PHO,L (-16),1,40:00,16,30,.533,7,7,1.000,0,4,4,5,4,0,4,2,39,28.3,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
12,12,1977-11-11,30-142,NOJ,@,LAL,L (-16),1,43:00,7,22,.318,2,2,1.000,1,1,2,3,2,0,7,4,16,-0.1,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
13,13,1977-11-13,30-144,NOJ,@,SEA,L (-34),1,40:00,14,31,.452,4,5,.800,3,0,3,4,4,0,,2,32,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
14,14,1977-11-15,30-146,NOJ,@,NYK,L (-3),1,44:00,4,20,.200,3,3,1.000,,,3,9,,,,2,11,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
15,15,1977-11-17,30-148,NOJ,,SEA,W (+11),1,37:00,4,5,.800,0,0,,0,1,1,15,,,,1,8,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
16,16,1977-11-19,30-150,NOJ,@,HOU,W (+2),1,40:00,19,33,.576,1,1,1.000,,,4,3,4,,,1,39,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
17,17,1977-11-22,30-153,NOJ,,IND,W (+15),1,39:00,12,26,.462,10,11,.909,,,3,7,,,,3,34,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
18,18,1977-11-24,30-155,NOJ,,DEN,W (+2),1,43:00,12,31,.387,7,8,.875,0,2,2,8,4,0,5,5,31,16.9,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
19,19,1977-11-27,30-158,NOJ,,KCK,W (+9),1,43:00,19,34,.559,3,3,1.000,,,3,8,1,0,,1,41,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
20,20,1977-12-03,30-164,NOJ,@,SAS,L (-15),1,38:00,12,26,.462,3,4,.750,,,2,8,1,1,,2,27,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
21,21,1977-12-06,30-167,NOJ,@,BUF,L (-23),1,40:00,11,25,.440,4,5,.800,,,3,3,,,,4,26,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
22,22,1977-12-07,30-168,NOJ,@,IND,L (-15),1,40:00,9,27,.333,0,0,,,,3,1,,,,1,18,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
23,23,1977-12-09,30-170,NOJ,@,WSB,L (-4),1,36:00,6,22,.273,1,1,1.000,,,2,1,,,,0,13,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
24,24,1977-12-10,30-171,NOJ,@,DET,L (-18),1,36:00,9,23,.391,2,2,1.000,,,4,7,,,,2,20,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
25,25,1977-12-13,30-174,NOJ,,LAL,W (+23),1,43:00,19,35,.543,2,2,1.000,0,4,4,6,1,1,6,1,40,23.8,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
26,26,1977-12-16,30-177,NOJ,,PHO,L (-13),1,41:00,15,28,.536,4,5,.800,0,1,1,7,3,0,8,2,34,19.4,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
27,27,1977-12-17,30-178,NOJ,@,KCK,L (-22),1,43:00,14,23,.609,6,8,.750,,,5,5,4,1,,2,34,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
28,28,1977-12-18,30-179,NOJ,,DET,L (-9),1,44:00,7,27,.259,11,12,.917,,,3,10,,,,4,25,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
29,29,1977-12-22,30-183,NOJ,,NJN,W (+21),1,41:00,11,27,.407,6,8,.750,,,6,13,,,,0,28,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
30,30,1977-12-25,30-186,NOJ,,SAS,L (-10),1,38:00,12,24,.500,3,3,1.000,,,4,1,4,0,,4,27,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
31,31,1977-12-27,30-188,NOJ,@,CLE,W (+11),1,46:00,17,29,.586,8,9,.889,1,1,2,4,1,0,3,1,42,29.5,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
32,32,1977-12-30,30-191,NOJ,@,NYK,L (-2),1,48:00,11,27,.407,10,12,.833,,,3,7,,,,1,32,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
33,33,1978-01-03,30-195,NOJ,,IND,L (-1),1,46:00,16,31,.516,6,7,.857,,,9,9,4,0,,3,38,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
34,34,1978-01-05,30-197,NOJ,@,MIL,W (+7),1,45:00,13,24,.542,12,12,1.000,,,4,8,0,1,5,5,38,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
35,35,1978-01-06,30-198,NOJ,,ATL,W (+2),1,43:00,7,20,.350,3,3,1.000,,,4,8,,,,3,17,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
36,36,1978-01-08,30-200,NOJ,@,POR,L (-22),1,35:00,8,24,.333,2,3,.667,1,0,1,2,0,0,10,5,18,-5.9,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
37,37,1978-01-10,30-202,NOJ,@,DEN,L (-5),1,48:00,13,33,.394,3,3,1.000,1,4,5,7,1,1,7,5,29,10.6,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
38,38,1978-01-11,30-203,NOJ,@,PHO,L (-43),1,38:00,9,23,.391,1,1,1.000,2,1,3,2,1,0,3,2,19,6.8,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
39,39,1978-01-14,30-206,NOJ,@,GSW,W (+7),1,44:00,13,27,.481,9,10,.900,1,4,5,8,1,0,5,0,35,24.4,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
40,40,1978-01-17,30-209,NOJ,,HOU,W (+4),1,46:00,12,27,.444,6,7,.857,,,6,8,2,0,,2,30,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
41,41,1978-01-18,30-210,NOJ,@,ATL,W (+2),1,43:00,11,24,.458,12,13,.923,,,5,10,,,,3,34,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
42,42,1978-01-20,30-212,NOJ,,POR,W (+1),1,29:00,8,18,.444,1,1,1.000,2,5,7,5,2,0,5,6,17,8.6,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
43,43,1978-01-22,30-214,NOJ,,DET,W (+3),1,44:00,12,29,.414,6,6,1.000,,,4,7,,,,3,30,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
44,44,1978-01-24,30-216,NOJ,,BOS,W (+5),1,47:00,11,27,.407,9,10,.900,,,8,7,,,,2,31,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
45,45,1978-01-27,30-219,NOJ,,KCK,W (+17),1,44:00,14,31,.452,3,3,1.000,,,3,11,4,0,,3,31,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
46,46,1978-01-29,30-221,NOJ,@,IND,W (+16),1,43:00,15,28,.536,5,6,.833,,,3,11,5,,,0,35,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
47,47,1978-01-31,30-223,NOJ,,BUF,W (+19),1,38:00,9,26,.346,8,8,1.000,,,5,15,,,,3,26,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
48,48,1978-03-21,30-272,NOJ,,NJN,W (+3),1,12:00,0,3,.000,0,0,,,,1,3,,,,0,0,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
49,49,1978-03-22,30-273,NOJ,,WSB,L (-15),1,25:00,6,9,.667,0,0,,0,0,0,5,,,,2,12,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
50,50,1978-03-24,30-275,NOJ,@,ATL,L (-2),1,36:00,8,17,.471,1,3,.333,,,3,3,,,,3,17,,1978,maravpe01,https://www.basketball-reference.com/players/m/maravpe01/gamelog/1978
