Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1956-10-27,22-062,BOS,@,NYK,W (+3),,,6,,,2,4,.500,,,5,14,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
2,2,1956-11-03,22-069,BOS,,NYK,L (-6),,28:00,1,12,.083,4,5,.800,12,1,6,6,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
3,3,1956-11-10,22-076,BOS,,MNL,W (+7),,31:00,7,10,.700,3,3,1.000,9,1,6,17,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
4,4,1956-11-11,22-077,BOS,@,SYR,W (+11),,,1,7,.143,2,2,1.000,6,3,4,4,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
5,5,1956-11-14,22-080,BOS,,MNL,L (-16),,,3,,,7,8,.875,,,4,13,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
6,6,1956-11-15,22-081,BOS,@,FTW,L (-3),,,4,,,3,3,1.000,,,5,11,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
7,7,1956-11-17,22-083,BOS,,ROC,W (+22),,22:00,3,9,.333,5,7,.714,16,0,6,11,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
8,8,1956-11-18,22-084,BOS,@,ROC,W (+14),,,5,,,1,4,.250,,,3,11,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
9,9,1956-11-21,22-087,BOS,,PHW,W (+12),,18:00,3,9,.333,4,4,1.000,11,1,2,10,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
10,10,1956-11-22,22-088,BOS,@,PHW,W (+23),,,3,11,.273,6,6,1.000,13,2,2,12,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
11,11,1956-11-24,22-090,BOS,,SYR,W (+15),,30:00,6,18,.333,7,7,1.000,,0,0,19,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
12,12,1956-11-27,22-093,BOS,@,STL,W (+12),,,6,,,2,3,.667,,,4,14,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
13,13,1956-11-28,22-094,BOS,,MNL,W (+12),,,7,,,10,10,1.000,,,3,24,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
14,14,1956-11-30,22-096,BOS,,FTW,W (+2),,,1,,,1,2,.500,,,5,3,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
15,15,1956-12-01,22-097,BOS,,FTW,W (+15),,30:00,6,12,.500,3,3,1.000,12,1,2,15,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
16,16,1956-12-04,22-100,BOS,,STL,W (+1),,,11,,,4,5,.800,,,4,26,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
17,17,1956-12-06,22-102,BOS,@,PHW,L (-2),,,6,16,.375,4,7,.571,3,0,5,16,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
18,18,1956-12-07,22-103,BOS,,MNL,W (+7),,24:00,2,9,.222,2,4,.500,,3,4,6,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
19,19,1956-12-09,22-105,BOS,@,SYR,L (-6),,32:00,9,16,.563,7,9,.778,7,2,2,25,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
20,20,1956-12-11,22-107,BOS,,FTW,W (+16),,,11,,,12,14,.857,,,4,34,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
21,21,1956-12-12,22-108,BOS,,ROC,L (-10),,33:00,5,18,.278,3,4,.750,12,3,4,13,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
22,22,1956-12-15,22-111,BOS,,STL,W (+3),,22:00,5,11,.455,0,1,.000,,2,5,10,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
23,23,1956-12-16,22-112,BOS,,PHW,L (-12),,,8,19,.421,1,1,1.000,9,0,5,17,1957,heinsto01,https://www.basketball-reference.com/players/h/heinsto01/gamelog/1957
