Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1991-11-01,29-084,CLE,@,POR,L (-11),1,22:00,4,7,.571,0,0,,0,0,,2,1,3,3,0,0,1,2,8,6.7,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
2,2,1991-11-02,29-085,CLE,@,LAC,L (-1),1,25:00,2,7,.286,0,1,.000,0,0,,1,6,7,2,0,1,2,2,4,1.7,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
3,3,1991-11-05,29-088,CLE,@,DAL,W (+11),0,27:00,3,5,.600,0,0,,5,6,.833,1,2,3,2,2,0,1,3,11,10.8,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
4,4,1991-11-07,29-090,CLE,@,HOU,L (-19),0,22:00,3,6,.500,0,0,,2,2,1.000,3,1,4,0,0,0,1,1,8,6.0,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
5,5,1991-11-08,29-091,CLE,@,SAS,L (-6),0,40:00,5,13,.385,0,0,,4,4,1.000,3,7,10,2,1,0,2,3,14,10.3,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
6,6,1991-11-12,29-095,CLE,,MIL,W (+6),0,24:00,5,9,.556,0,0,,2,2,1.000,2,0,2,1,1,0,2,1,12,8.4,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
7,7,1991-11-14,29-097,CLE,,SEA,W (+6),0,38:00,1,7,.143,0,0,,8,10,.800,3,10,13,3,1,1,1,4,10,11.0,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
8,8,1991-11-16,29-099,CLE,,IND,W (+10),0,24:00,4,6,.667,0,0,,10,10,1.000,3,5,8,1,0,0,0,5,18,17.7,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
9,9,1991-11-20,29-103,CLE,@,CHH,L (-1),0,27:00,4,7,.571,0,0,,0,1,.000,2,1,3,2,1,1,1,1,8,7.7,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
10,10,1991-11-21,29-104,CLE,,NJN,W (+4),0,22:00,3,6,.500,0,0,,1,4,.250,1,0,1,4,1,0,1,0,7,6.3,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
11,11,1991-11-23,29-106,CLE,,DET,W (+7),0,27:00,4,7,.571,0,0,,0,1,.000,2,7,9,3,1,2,0,3,8,11.1,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
12,12,1991-11-26,29-109,CLE,@,PHI,W (+4),0,23:00,1,10,.100,0,0,,2,4,.500,4,2,6,3,1,0,0,3,4,1.9,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
13,13,1991-11-27,29-110,CLE,,PHI,W (+10),0,31:00,3,7,.429,0,0,,6,8,.750,1,6,7,0,1,6,0,2,12,14.4,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
14,14,1991-11-29,29-112,CLE,,ORL,W (+11),0,28:00,3,8,.375,0,0,,1,1,1.000,1,4,5,4,0,7,2,2,7,9.4,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
15,15,1991-12-04,29-117,CLE,@,CHI,L (-6),0,33:00,8,11,.727,0,0,,6,10,.600,7,4,11,2,1,0,1,2,22,22.6,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
16,16,1991-12-05,29-118,CLE,@,DET,W (+9),0,35:00,7,13,.538,0,0,,2,2,1.000,6,6,12,2,1,2,0,6,16,17.1,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
17,17,1991-12-07,29-120,CLE,,WSB,W (+2),0,29:00,2,9,.222,0,0,,3,4,.750,4,12,16,5,0,2,1,1,7,11.0,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
18,18,1991-12-11,29-124,CLE,@,MIA,L (-2),0,33:00,7,12,.583,0,0,,4,7,.571,10,6,16,3,3,5,1,6,18,25.2,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
19,19,1991-12-12,29-125,CLE,,ATL,W (+27),0,28:00,4,5,.800,0,0,,2,2,1.000,1,6,7,0,1,3,4,2,10,8.9,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
20,20,1991-12-14,29-127,CLE,,DAL,L (-2),0,30:00,5,6,.833,0,0,,2,2,1.000,5,4,9,2,0,0,2,0,12,13.9,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
21,21,1991-12-17,29-130,CLE,,MIA,W (+68),0,25:00,5,8,.625,0,0,,6,6,1.000,4,2,6,0,0,3,0,3,16,16.7,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
22,22,1991-12-18,29-131,CLE,@,NJN,L (-9),0,30:00,9,13,.692,0,0,,5,7,.714,5,5,10,0,0,4,4,1,23,20.1,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
23,23,1991-12-20,29-133,CLE,@,ATL,W (+23),0,30:00,5,7,.714,0,0,,0,0,,2,6,8,2,0,5,1,1,10,13.8,1992,williho01,https://www.basketball-reference.com/players/w/williho01/gamelog/1992
