Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,23-059,LAL,@,PHI,L (-8),0,12:00,3,5,.600,1,1,1.000,1,2,3,0,0,0,3,1,7,2.6,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
2,2,1978-10-14,23-060,LAL,@,NJN,L (-2),0,29:00,1,3,.333,1,4,.250,0,2,2,2,2,0,3,0,3,1.1,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
3,3,1978-10-17,23-063,LAL,@,CLE,L (-2),0,21:00,3,7,.429,2,4,.500,0,7,7,0,1,2,2,3,8,4.8,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
4,4,1978-10-22,23-068,LAL,,SAS,W (+13),0,17:00,5,9,.556,4,5,.800,1,4,5,0,0,1,2,1,14,9.5,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
5,5,1978-10-24,23-070,LAL,@,SDC,L (-1),0,21:00,7,12,.583,2,2,1.000,,,6,1,,1,4,4,16,,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
6,6,1978-10-27,23-073,LAL,,SDC,W (+12),0,24:00,5,8,.625,4,4,1.000,1,9,10,1,0,0,2,4,14,10.9,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
7,7,1978-10-29,23-075,LAL,,WSB,W (+16),0,16:00,1,9,.111,2,2,1.000,2,2,4,1,1,0,0,2,4,1.0,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
8,8,1978-10-31,23-077,LAL,,DEN,W (+27),0,21:00,3,8,.375,2,2,1.000,2,4,6,0,2,0,1,1,8,6.8,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
9,9,1978-11-03,23-080,LAL,,NYK,W (+23),0,7:00,1,2,.500,0,0,,0,0,0,0,0,0,0,0,2,1.0,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
10,10,1978-11-05,23-082,LAL,,CLE,W (+10),0,14:00,0,0,,2,2,1.000,0,1,1,0,1,0,1,1,2,1.9,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
11,11,1978-11-07,23-084,LAL,@,CHI,W (+1),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
12,12,1978-11-10,23-087,LAL,,KCK,W (+9),0,9:00,2,4,.500,6,8,.750,1,2,3,0,1,0,0,2,10,8.7,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
13,13,1978-11-12,23-089,LAL,,IND,W (+28),0,12:00,2,7,.286,2,3,.667,1,3,4,0,0,0,2,4,6,-0.5,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
14,14,1978-11-14,23-091,LAL,@,MIL,W (+18),0,2:00,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,2,0.3,1979,carrke01,https://www.basketball-reference.com/players/c/carrke01/gamelog/1979
