Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1972-10-11,31-166,LAL,@,KCO,W (+35),,16:00,3,9,.333,3,4,.750,3,1,5,9,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
2,2,1972-10-20,31-175,LAL,,POR,W (+22),0,12:00,6,10,.600,0,0,,0,1,2,12,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
3,3,1972-11-10,31-196,LAL,,CLE,W (+30),0,5:00,1,1,1.000,0,0,,0,2,1,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
4,4,1972-11-15,31-201,LAL,@,DET,W (+11),,3:00,1,2,.500,0,0,,2,0,,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
5,5,1972-11-19,31-205,LAL,,PHI,W (+40),,7:00,3,5,.600,2,2,1.000,2,3,1,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
6,6,1972-11-24,31-210,LAL,,DET,W (+17),,4:00,0,1,.000,1,2,.500,0,1,1,1,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
7,7,1972-12-08,31-224,BAL,@,ATL,L (-19),,17:00,6,13,.462,0,0,,4,4,2,12,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
8,8,1972-12-09,31-225,BAL,,KCO,W (+8),,,5,13,.385,2,2,1.000,1,3,4,12,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
9,9,1972-12-12,31-228,BAL,,PHI,W (+21),,31:00,8,15,.533,0,0,,5,8,3,16,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
10,10,1972-12-15,31-231,BAL,,HOU,W (+3),,27:00,7,13,.538,4,4,1.000,2,6,5,18,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
11,11,1972-12-16,31-232,BAL,,GSW,W (+6),1,24:00,3,7,.429,0,0,,3,7,4,6,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
12,12,1972-12-20,31-236,BAL,,LAL,L (-6),,34:00,4,14,.286,2,2,1.000,6,4,4,10,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
13,13,1972-12-23,31-239,BAL,,DET,W (+7),,,11,17,.647,3,3,1.000,5,,4,25,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
14,14,1972-12-26,31-242,BAL,@,BUF,W (+17),,38:00,7,17,.412,1,1,1.000,3,7,0,15,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
15,15,1972-12-28,31-244,BAL,@,ATL,W (+1),,43:00,10,17,.588,0,0,,0,6,3,20,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
16,16,1972-12-29,31-245,BAL,,BUF,L (-9),,20:00,3,6,.500,0,0,,1,2,1,6,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
17,17,1973-01-03,31-250,BAL,,CLE,W (+9),0,21:00,3,4,.750,2,2,1.000,0,1,2,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
18,18,1973-01-07,31-254,BAL,,BOS,L (-18),,20:00,3,9,.333,2,2,1.000,1,1,1,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
19,19,1973-01-09,31-256,BAL,@,POR,W (+12),1,4:00,0,2,.000,0,0,,3,0,0,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
20,20,1973-01-14,31-261,BAL,@,PHO,W (+1),0,17:00,1,5,.200,1,2,.500,1,0,2,3,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
21,21,1973-01-16,31-263,BAL,@,LAL,W (+8),0,18:00,4,9,.444,0,2,.000,8,2,1,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
22,22,1973-01-19,31-266,BAL,,PHI,W (+16),,11:00,2,3,.667,0,0,,1,0,3,4,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
23,23,1973-01-20,31-267,BAL,,SEA,W (+20),,2:00,0,2,.000,0,0,,0,0,0,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
24,24,1973-01-21,31-268,BAL,,PHI,W (+11),,3:00,0,1,.000,0,0,,0,0,1,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
25,25,1973-01-27,31-274,BAL,,BUF,W (+28),,4:00,4,4,1.000,0,0,,1,0,0,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
26,26,1973-01-30,31-277,BAL,,GSW,W (+18),0,2:00,0,0,,0,0,,0,0,0,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
27,27,1973-02-04,31-282,BAL,,LAL,L (-10),,2:00,0,1,.000,0,0,,0,0,0,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
28,28,1973-02-07,31-285,BAL,,ATL,W (+29),,9:00,4,5,.800,0,0,,1,3,2,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
29,29,1973-02-11,31-289,BAL,@,POR,W (+5),0,8:00,3,6,.500,0,0,,0,1,1,6,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
30,30,1973-02-16,31-294,BAL,@,LAL,L (-18),,11:00,3,6,.500,2,2,1.000,0,2,2,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
31,31,1973-02-21,31-299,BAL,,PHO,L (-9),0,6:00,1,3,.333,0,0,,0,0,0,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
32,32,1973-02-24,31-302,BAL,,POR,W (+18),0,3:00,1,2,.500,0,0,,2,1,2,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
33,33,1973-02-27,31-305,BAL,,CLE,W (+4),0,14:00,2,4,.500,0,0,,2,2,1,4,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
34,34,1973-02-28,31-306,BAL,@,PHI,L (-6),,10:00,0,5,.000,0,0,,0,0,2,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
35,35,1973-03-03,31-309,BAL,@,NYK,W (+22),,2:00,0,1,.000,0,0,,0,0,0,0,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
36,36,1973-03-08,31-314,BAL,@,KCO,L (-12),,,1,2,.500,0,0,,1,0,0,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
37,37,1973-03-10,31-316,BAL,,CHI,L (-6),0,10:00,3,4,.750,0,0,,0,1,0,6,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
38,38,1973-03-18,31-324,BAL,,PHI,W (+11),,7:00,1,3,.333,1,2,.500,0,2,0,3,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
39,39,1973-03-21,31-327,BAL,,HOU,L (-8),,,4,6,.667,0,0,,2,,2,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
40,40,1973-03-23,31-329,BAL,@,CLE,W (+2),0,15:00,1,6,.167,0,0,,3,3,3,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
41,41,1973-03-24,31-330,BAL,,CLE,W (+4),1,37:00,4,13,.308,3,4,.750,4,3,1,11,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
42,42,1973-03-25,31-331,BAL,,ATL,W (+7),,23:00,6,12,.500,1,1,1.000,1,2,1,13,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
43,43,1973-03-27,31-333,BAL,,DET,L (-14),,5:00,0,1,.000,2,2,1.000,0,0,0,2,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
44,44,1973-03-28,31-334,BAL,@,BOS,L (-19),,16:00,4,9,.444,0,0,,2,0,3,8,1973,robinfl01,https://www.basketball-reference.com/players/r/robinfl01/gamelog/1973
