Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1969-10-17,33-057,LAL,@,PHI,L (-5),,48:00,10,20,0.5,15,30,0.5,24,4,3,35,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
2,2,1969-10-18,33-058,LAL,@,NYK,L (-3),,48:00,5,15,0.333,2,8,0.25,16,1,3,12,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
3,3,1969-10-21,33-061,LAL,@,BAL,W (+5),,53:00,16,26,0.615,6,12,0.5,22,2,2,38,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
4,4,1969-10-22,33-062,LAL,@,CIN,W (+7),,48:00,17,26,0.654,9,21,0.429,20,5,3,43,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
5,5,1969-10-24,33-064,LAL,,MIL,W (+11),,47:00,9,14,0.643,7,18,0.389,25,5,4,25,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
6,6,1969-10-25,33-065,LAL,@,SEA,W (+24),,44:00,19,31,0.613,4,10,0.4,23,6,1,42,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
7,7,1969-10-26,33-066,LAL,,CHI,W (+4),,48:00,14,28,0.5,9,19,0.474,19,3,3,37,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
8,8,1969-11-02,33-073,LAL,,CIN,L (-8),,45:00,10,21,0.476,5,9,0.556,21,3,1,25,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
9,9,1969-11-07,33-078,LAL,,PHO,L (-2),,28:00,13,14,0.929,7,13,0.538,15,2,2,33,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
10,10,1970-03-18,33-209,LAL,,BOS,L (-15),,23:00,6,9,0.667,3,7,0.429,9,3,3,15,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
11,11,1970-03-20,33-211,LAL,,DET,W (+6),,31:00,1,5,0.2,0,1,0.0,9,7,3,2,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
12,12,1970-03-22,33-213,LAL,,SEA,W (+3),,42:00,9,18,0.5,3,9,0.333,18,8,3,21,1970,chambwi01,https://www.basketball-reference.com/players/c/chambwi01/gamelog/1970
