Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-25,21-287,MIL,,CHI,L (-4),0,9:00,1,2,.500,1,1,1.000,1,0,1,1,0,0,2,3,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
2,2,1975-10-28,21-290,MIL,,LAL,L (-7),0,27:00,4,14,.286,2,2,1.000,,,5,5,1,0,2,10,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
3,3,1975-10-31,21-293,MIL,@,NOJ,L (-15),0,12:00,0,3,.000,1,2,.500,0,0,0,0,,0,1,1,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
4,4,1975-11-01,21-294,MIL,,POR,L (-16),0,16:00,0,2,.000,0,2,.000,0,1,1,2,0,0,1,0,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
5,5,1975-11-02,21-295,MIL,@,HOU,L (-15),0,16:00,3,6,.500,0,0,,,,2,2,1,,1,6,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
6,6,1975-11-04,21-297,MIL,,DET,W (+2),0,33:00,5,10,.500,4,6,.667,,,4,7,,0,2,14,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
7,7,1975-11-07,21-300,MIL,,BOS,W (+3),1,29:00,7,13,.538,1,2,.500,0,0,0,3,,2,4,15,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
8,8,1975-11-08,21-301,MIL,@,WSB,W (+4),1,16:00,1,6,.167,1,2,.500,,,1,0,0,,1,3,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
9,9,1975-11-11,21-304,MIL,,PHI,W (+27),0,27:00,5,8,.625,3,4,.750,,,1,4,0,0,3,13,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
10,10,1975-11-12,21-305,MIL,@,PHI,W (+23),0,25:00,4,8,.500,2,2,1.000,,,2,2,0,0,1,10,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
11,11,1975-11-14,21-307,MIL,,BUF,L (-14),0,38:00,6,14,.429,3,5,.600,,,6,9,1,0,3,15,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
12,12,1975-11-15,21-308,MIL,@,DET,L (-12),0,18:00,1,3,.333,0,0,,,,2,2,0,0,0,2,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
13,13,1975-11-19,21-312,MIL,@,PHO,W (+2),0,15:00,2,5,.400,0,0,,0,0,0,3,0,0,1,4,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
14,14,1975-11-21,21-314,MIL,@,LAL,L (-12),0,7:00,1,2,.500,0,0,,0,2,2,0,1,1,0,2,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
15,15,1975-11-23,21-316,MIL,@,SEA,L (-8),0,15:00,3,4,.750,0,0,,0,0,0,4,1,1,3,6,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
16,16,1975-11-27,21-320,MIL,,GSW,L (-1),0,15:00,2,3,.667,1,2,.500,0,0,0,2,0,0,2,5,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
17,17,1975-11-28,21-321,MIL,@,CHI,L (-20),0,2:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
18,18,1975-11-29,21-322,MIL,,CHI,W (+3),0,15:00,2,6,.333,1,2,.500,0,5,5,4,0,0,1,5,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
19,19,1975-12-03,21-326,MIL,,POR,W (+22),0,20:00,1,6,.167,3,3,1.000,0,1,1,2,0,0,4,5,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
20,20,1975-12-05,21-328,MIL,,KCK,W (+8),0,29:00,3,8,.375,3,9,.333,,,2,7,0,1,4,9,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
21,21,1975-12-09,21-332,MIL,@,NYK,W (+9),0,14:00,2,6,.333,1,2,.500,,,1,3,1,0,2,5,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
22,22,1975-12-10,21-333,MIL,@,BOS,L (-13),0,25:00,3,9,.333,3,4,.750,,,1,5,1,0,2,9,1976,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1976
