Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-23,31-209,GSW,@,CLE,W (+6),1,38:00,11,28,.393,0,0,,0,4,4,3,1,0,5,22,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
2,2,1975-10-25,31-211,GSW,@,BUF,L (-12),1,41:00,9,24,.375,5,5,1.000,1,1,2,5,3,0,2,23,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
3,3,1975-10-28,31-214,GSW,@,NYK,W (+17),1,44:00,9,21,.429,6,7,.857,1,4,5,5,1,0,1,24,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
4,4,1975-10-29,31-215,GSW,@,BOS,L (-9),1,45:00,14,23,.609,7,7,1.000,0,3,3,3,0,1,4,35,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
5,5,1975-11-01,31-218,GSW,,WSB,W (+11),1,41:00,4,13,.308,6,6,1.000,2,12,14,5,1,0,3,14,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
6,6,1975-11-06,31-223,GSW,,NYK,W (+15),1,40:00,5,17,.294,2,2,1.000,0,6,6,3,1,0,3,12,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
7,7,1975-11-08,31-225,GSW,,LAL,W (+8),1,42:00,11,30,.367,0,0,,1,7,8,3,1,3,2,22,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
8,8,1975-11-11,31-228,GSW,,CLE,W (+5),1,42:00,10,24,.417,3,4,.750,1,2,3,6,4,0,2,23,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
9,9,1975-11-13,31-230,GSW,,CHI,W (+11),1,37:00,15,29,.517,8,8,1.000,1,4,5,4,2,0,2,38,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
10,10,1975-11-15,31-232,GSW,,KCK,W (+31),1,31:00,6,17,.353,3,3,1.000,0,4,4,3,3,1,3,15,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
11,11,1975-11-16,31-233,GSW,@,SEA,L (-4),1,31:00,2,12,.167,0,0,,0,6,6,6,1,0,0,4,1976,barryri01,https://www.basketball-reference.com/players/b/barryri01/gamelog/1976
