Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-18,25-328,HOU,@,MIL,W (+5),1,42:00,8,16,.500,7,9,.778,,,14,1,1,0,1,23,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
2,2,1974-10-19,25-329,HOU,@,ATL,L (-6),1,,8,,,3,7,.429,,,,,,,6,19,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
3,3,1974-10-22,25-332,HOU,@,NYK,L (-10),1,38:00,9,17,.529,3,4,.750,,,8,1,,,4,21,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
4,4,1974-10-23,25-333,HOU,@,WSB,L (-4),1,45:00,11,18,.611,6,9,.667,,,14,2,,,3,28,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
5,5,1974-10-25,25-335,HOU,,PHI,W (+24),1,,6,,,9,9,1.000,,,,,,,,21,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
6,6,1974-10-30,25-340,HOU,@,NOJ,W (+13),1,,8,14,.571,2,2,1.000,,,7,2,,,3,18,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
7,7,1974-10-31,25-341,HOU,,WSB,W (+3),1,41:00,7,14,.500,3,4,.750,,,3,2,,,3,17,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
8,8,1974-11-02,25-343,HOU,,KCO,W (+23),1,,13,22,.591,5,6,.833,,,10,5,,,1,31,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
9,9,1974-11-05,25-346,HOU,,NYK,L (-13),1,,11,18,.611,2,4,.500,,,6,,,,3,24,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
10,10,1974-11-07,25-348,HOU,,MIL,W (+10),1,48:00,10,19,.526,2,2,1.000,,,7,10,2,0,4,22,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
11,11,1974-11-09,25-350,HOU,,PHO,L (-5),1,43:00,7,16,.438,0,0,,1,4,5,6,0,0,3,14,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
12,12,1974-11-12,25-353,HOU,@,KCO,W (+4),1,,6,14,.429,5,6,.833,,,7,3,,,5,17,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
13,13,1974-11-14,25-355,HOU,,CHI,W (+9),1,40:00,9,15,.600,6,6,1.000,3,7,10,1,0,0,3,24,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
14,14,1974-11-16,25-357,HOU,,DET,W (+20),1,,11,22,.500,4,6,.667,,,17,,,,0,26,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
15,15,1974-11-19,25-360,HOU,,CLE,W (+9),1,31:00,5,14,.357,1,1,1.000,4,2,6,1,2,0,0,11,1975,tomjaru01,https://www.basketball-reference.com/players/t/tomjaru01/gamelog/1975
