Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1979-02-15,29-282,CLE,,PHI,W (+13),0,9:00,2,6,.333,0,1,.000,1,2,3,1,1,1,1,4,4,1.3,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
2,2,1979-02-17,29-284,CLE,@,NYK,W (+10),0,7:00,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,2,2,0.1,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
3,3,1979-02-20,29-287,CLE,,ATL,L (-10),0,5:00,3,3,1.000,0,0,,1,0,1,0,0,0,1,2,6,4.0,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
4,4,1979-02-22,29-289,CLE,,KCK,W (+4),0,19:00,0,3,.000,0,0,,2,5,7,0,0,0,6,3,0,-6.4,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
5,5,1979-02-24,29-291,CLE,,NOJ,L (-9),0,17:00,2,6,.333,0,0,,2,2,4,0,1,3,3,2,4,1.9,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
6,6,1979-02-25,29-292,CLE,@,CHI,W (+9),0,14:00,3,4,.750,0,0,,1,1,2,4,1,1,0,1,6,9.5,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
7,7,1979-02-28,29-295,CLE,@,MIL,L (-22),0,14:00,3,7,.429,0,0,,2,1,3,0,0,0,2,1,6,1.6,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
8,8,1979-03-07,29-302,CLE,@,GSW,W (+2),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
9,9,1979-03-10,29-305,CLE,@,SDC,L (-6),0,11:00,6,7,.857,0,0,,1,0,1,0,0,0,0,1,12,9.8,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
10,10,1979-03-13,29-308,CLE,,PHO,L (-4),0,4:00,1,2,.500,0,0,,2,0,2,0,0,1,1,0,2,2.1,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
11,11,1979-03-15,29-310,CLE,,SEA,L (-6),0,18:00,5,8,.625,1,1,1.000,5,6,11,1,0,1,1,3,11,11.9,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
12,12,1979-03-17,29-312,CLE,,WSB,L (-3),0,18:00,2,5,.400,2,3,.667,1,5,6,1,0,0,5,5,6,-1.2,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
13,13,1979-03-18,29-313,CLE,@,WSB,L (-14),0,9:00,3,5,.600,0,0,,1,0,1,0,0,0,0,5,6,2.4,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
14,14,1979-03-20,29-315,CLE,@,ATL,L (-6),0,17:00,3,5,.600,0,0,,1,4,5,1,1,0,3,1,6,3.9,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
15,15,1979-03-22,29-317,CLE,,IND,L (-2),0,23:00,7,11,.636,2,2,1.000,5,4,9,1,0,0,1,2,16,14.7,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
16,16,1979-03-24,29-319,CLE,@,NOJ,L (-22),0,24:00,4,9,.444,2,2,1.000,6,6,12,0,0,0,2,5,10,7.3,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
17,17,1979-03-27,29-322,CLE,,BOS,W (+2),0,12:00,2,5,.400,1,2,.500,0,2,2,0,1,1,0,3,5,3.0,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
18,18,1979-03-29,29-324,CLE,,POR,L (-17),0,16:00,4,8,.500,2,2,1.000,2,3,5,0,0,1,2,2,10,6.2,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
19,19,1979-03-30,29-325,CLE,@,PHI,L (-36),0,17:00,3,6,.500,2,2,1.000,2,2,4,2,1,0,3,5,8,4.4,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
20,20,1979-04-01,29-327,CLE,,HOU,W (+9),0,14:00,3,5,.600,0,0,,2,7,9,1,0,1,2,1,6,6.2,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
21,21,1979-04-03,29-329,CLE,,SAS,L (-4),0,14:00,2,6,.333,0,1,.000,3,4,7,0,0,1,3,1,4,0.8,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
22,22,1979-04-04,29-330,CLE,@,IND,L (-7),0,14:00,4,5,.800,0,0,,1,1,2,0,0,0,3,4,8,2.5,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
23,23,1979-04-06,29-332,CLE,@,HOU,L (-2),0,13:00,3,4,.750,2,4,.500,1,3,4,0,1,0,0,4,8,6.6,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
24,24,1979-04-08,29-334,CLE,@,SAS,L (-16),0,22:00,4,9,.444,2,4,.500,3,1,4,2,0,1,2,3,10,5.8,1979,smithel01,https://www.basketball-reference.com/players/s/smithel01/gamelog/1979
