Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-24,23-054,CHI,,PHI,L (-7),0,16:00,2,5,.400,0,0,,4,6,10,0,0,2,4,4,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
2,2,1975-10-25,23-055,CHI,@,MIL,W (+4),0,7:00,1,2,.500,0,0,,1,1,2,2,1,0,3,2,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
3,3,1975-10-28,23-058,CHI,,SEA,W (+11),0,8:00,1,2,.500,4,4,1.000,1,4,5,0,0,0,0,6,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
4,4,1975-10-30,23-060,CHI,@,CLE,L (-17),0,22:00,4,7,.571,1,2,.500,4,6,10,1,0,0,2,9,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
5,5,1975-11-01,23-062,CHI,,BOS,W (+2),1,37:00,3,10,.300,1,2,.500,3,11,14,4,2,2,4,7,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
6,6,1975-11-04,23-065,CHI,,PHO,L (-16),1,34:00,6,16,.375,2,5,.400,3,9,12,1,1,3,5,14,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
7,7,1975-11-05,23-066,CHI,@,PHI,L (-33),1,27:00,2,12,.167,6,6,1.000,3,4,7,1,2,1,2,10,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
8,8,1975-11-07,23-068,CHI,,DET,L (-2),1,23:00,7,7,1.000,4,5,.800,1,8,9,3,2,1,6,18,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
9,9,1975-11-13,23-074,CHI,@,GSW,L (-11),1,38:00,4,7,.571,2,3,.667,1,4,5,2,4,3,5,10,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
10,10,1975-11-14,23-075,CHI,@,POR,L (-4),1,34:00,4,13,.308,3,3,1.000,3,8,11,3,4,2,5,11,1976,johnsmi01,https://www.basketball-reference.com/players/j/johnsmi01/gamelog/1976
