Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1994-11-05,30-094,SEA,,UTA,W (+7),0,21:00,1,3,.333,1,1,1.000,0,0,,0,3,3,4,3,0,0,4,3,6.4,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
2,2,1994-11-09,30-098,SEA,,SAC,L (-8),0,31:00,3,6,.500,2,4,.500,0,0,,0,2,2,5,4,0,2,6,8,8.7,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
3,3,1994-11-11,30-100,SEA,,PHO,W (+6),0,26:00,2,4,.500,2,3,.667,0,0,,2,3,5,6,6,1,3,3,6,13.0,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
4,4,1994-11-13,30-102,SEA,,LAC,W (+25),0,22:00,1,4,.250,0,2,.000,0,0,,0,0,0,6,3,2,1,2,2,6.4,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
5,5,1994-11-15,30-104,SEA,@,NJN,L (-6),0,16:00,0,4,.000,0,2,.000,1,2,.500,0,3,3,1,1,0,1,6,1,-3.0,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
6,6,1994-11-16,30-105,SEA,@,BOS,L (-27),0,32:00,4,6,.667,2,4,.500,0,0,,1,5,6,7,3,0,3,3,10,13.3,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
7,7,1994-11-18,30-107,SEA,@,IND,L (-7),0,25:00,2,6,.333,0,3,.000,0,0,,0,3,3,2,0,1,0,2,4,2.8,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
8,8,1994-11-19,30-108,SEA,@,MIL,W (+24),0,26:00,4,5,.800,0,0,,0,0,,1,4,5,6,3,0,4,4,8,9.6,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
9,9,1994-11-22,30-111,SEA,,NJN,W (+7),0,22:00,2,6,.333,1,2,.500,0,0,,0,1,1,3,4,0,1,5,5,5.0,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
10,10,1994-11-23,30-112,SEA,@,UTA,L (-10),0,29:00,2,4,.500,1,2,.500,2,2,1.000,0,2,2,6,3,2,1,1,7,12.8,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
11,11,1994-11-25,30-114,SEA,@,SAS,W (+20),0,19:00,0,5,.000,0,2,.000,0,0,,0,4,4,3,0,0,0,3,0,-1.4,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
12,12,1994-11-26,30-115,SEA,@,HOU,W (+4),0,29:00,0,3,.000,0,1,.000,0,0,,0,0,0,4,0,0,2,3,0,-2.5,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
13,13,1994-11-28,30-117,SEA,,IND,W (+19),0,26:00,2,5,.400,1,4,.250,0,0,,1,2,3,6,4,0,1,5,5,8.8,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
14,14,1994-11-30,30-119,SEA,,SAS,W (+9),0,27:00,3,7,.429,0,2,.000,2,2,1.000,1,2,3,4,3,0,2,3,8,8.2,1995,mcmilna01,https://www.basketball-reference.com/players/m/mcmilna01/gamelog/1995
