Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1957-10-23,24-067,NYK,,STL,W (+17),,,1,,,10,13,.769,,,5,12,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
2,2,1957-10-26,24-070,NYK,,BOS,L (-10),,,7,,,4,4,1.000,,,4,18,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
3,3,1957-11-03,24-078,NYK,,PHW,W (+18),,,7,12,.583,4,6,.667,15,0,1,18,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
4,4,1957-11-07,24-082,NYK,@,PHW,L (-12),,,9,16,.563,8,12,.667,13,1,3,26,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
5,5,1957-11-08,24-083,NYK,@,SYR,W (+5),,24:00,4,,,5,7,.714,6,2,4,13,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
6,6,1957-11-12,24-087,NYK,@,DET,L (-2),,,1,,,8,9,.889,,,5,10,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
7,7,1957-11-13,24-088,NYK,@,MNL,L (-18),,,1,9,.111,4,5,.800,,,5,6,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
8,8,1957-11-15,24-090,NYK,@,CIN,L (-2),,,4,10,.400,4,4,1.000,6,,5,12,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
9,9,1957-11-16,24-091,NYK,,DET,L (-4),,,5,,,11,12,.917,,,4,21,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
10,10,1957-11-19,24-094,NYK,@,STL,L (-3),,,5,,,9,10,.900,,,6,19,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
11,11,1957-11-20,24-095,NYK,@,MNL,W (+4),,,5,9,.556,6,9,.667,,,6,16,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
12,12,1957-11-21,24-096,NYK,,MNL,W (+1),,,4,15,.267,12,12,1.000,,,3,20,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
13,13,1957-11-23,24-098,NYK,,SYR,L (-4),,,10,,,13,13,1.000,,,4,33,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
14,14,1957-11-26,24-101,NYK,,STL,L (-10),,,9,,,5,6,.833,,,6,23,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
15,15,1957-11-27,24-102,NYK,@,BOS,L (-13),,45:00,7,15,.467,5,6,.833,14,,4,19,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
16,16,1957-11-28,24-103,NYK,,BOS,W (+17),,,7,,,6,6,1.000,,,3,20,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
17,17,1957-11-30,24-105,NYK,@,PHW,L (-28),,,5,14,.357,7,7,1.000,10,1,4,17,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
18,18,1957-12-01,24-106,NYK,,DET,W (+7),,,3,,,3,3,1.000,15,,5,9,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
19,19,1957-12-03,24-108,NYK,,CIN,W (+6),,,7,,,7,8,.875,,,4,21,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
20,20,1957-12-06,24-111,NYK,@,CIN,W (+15),,,5,,,5,5,1.000,,,5,15,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
21,21,1957-12-08,24-113,NYK,@,STL,W (+3),,,8,,,9,11,.818,,,2,25,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
22,22,1957-12-10,24-115,NYK,,BOS,W (+3),,,6,,,2,5,.400,,,6,14,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
23,23,1957-12-11,24-116,NYK,,STL,L (-9),,,3,,,0,1,.000,,,5,6,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
24,24,1957-12-14,24-119,NYK,@,STL,L (-12),,,9,,,6,8,.750,,,4,24,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
25,25,1957-12-15,24-120,NYK,@,DET,W (+7),,,7,,,7,9,.778,20,,2,21,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
26,26,1957-12-17,24-122,NYK,,SYR,W (+6),,37:00,8,,,4,5,.800,11,1,4,20,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
27,27,1957-12-22,24-127,NYK,,PHW,W (+26),,,6,8,.750,11,12,.917,8,2,2,23,1958,searske01,https://www.basketball-reference.com/players/s/searske01/gamelog/1958
