Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1956-10-27,25-095,FTW,@,ROC,L (-3),,,0,,,0,0,,,,0,0,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
2,2,1956-11-03,25-102,FTW,@,PHW,L (-35),,,1,6,.167,1,2,.500,5,3,1,3,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
3,3,1956-11-04,25-103,FTW,,NYK,L (-13),,,3,,,1,1,1.000,,,4,7,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
4,4,1956-11-10,25-109,FTW,@,STL,L (-7),,,3,8,.375,1,1,1.000,,,5,7,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
5,5,1956-11-15,25-114,FTW,,BOS,W (+3),,,3,,,1,1,1.000,,,2,7,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
6,6,1956-11-17,25-116,FTW,@,STL,L (-5),,,6,8,.750,2,2,1.000,,,5,14,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
7,7,1956-11-18,25-117,FTW,@,MNL,W (+4),,,7,13,.538,1,1,1.000,,,3,15,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
8,8,1956-11-21,25-120,FTW,,NYK,W (+1),,,5,,,1,1,1.000,,,2,11,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
9,9,1956-11-27,25-126,FTW,@,NYK,L (-7),,,0,,,0,0,,,,1,0,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
10,10,1956-11-29,25-128,FTW,@,SYR,W (+5),,,9,,,1,2,.500,,,5,19,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
11,11,1956-11-30,25-129,FTW,,BOS,L (-2),,,2,,,0,0,,,,4,4,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
12,12,1956-12-01,25-130,FTW,@,BOS,L (-15),,21:00,2,11,.182,0,0,,,1,0,4,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
13,13,1956-12-04,25-133,FTW,,SYR,L (-1),,,2,,,3,3,1.000,,,6,7,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
14,14,1956-12-06,25-135,FTW,,SYR,W (+12),,,1,,,9,12,.750,,,2,11,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
15,15,1956-12-07,25-136,FTW,,SYR,W (+8),,,5,13,.385,4,6,.667,,,2,14,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
16,16,1956-12-09,25-138,FTW,,ROC,L (-1),,,7,,,0,0,,,,5,14,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
17,17,1956-12-11,25-140,FTW,,BOS,L (-16),,,5,,,1,1,1.000,,,5,11,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
18,18,1956-12-16,25-145,FTW,,NYK,W (+4),,,7,,,1,4,.250,,,3,15,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
19,19,1956-12-18,25-147,FTW,,STL,L (-11),,,5,,,1,2,.500,,,5,11,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
20,20,1956-12-23,25-152,FTW,,BOS,W (+8),,,6,,,3,4,.750,,,4,15,1957,noblech01,https://www.basketball-reference.com/players/n/noblech01/gamelog/1957
