Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-18,23-082,PHI,,NOJ,W (+13),1,35:00,6,12,.500,5,8,.625,,,7,4,,,5,17,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
2,2,1974-10-19,23-083,PHI,@,NYK,W (+13),,34:00,6,13,.462,7,7,1.000,,,7,0,,,4,19,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
3,3,1974-10-22,23-086,PHI,@,ATL,L (-33),,35:00,7,15,.467,10,10,1.000,,,6,3,,,4,24,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
4,4,1974-10-24,23-088,PHI,@,NOJ,W (+13),1,32:00,5,14,.357,4,4,1.000,,,3,1,,,6,14,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
5,5,1974-10-25,23-089,PHI,@,HOU,L (-24),,,6,,,3,4,.750,,,,,,,,15,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
6,6,1974-10-30,23-094,PHI,,PHO,L (-5),1,23:00,6,13,.462,9,10,.900,0,0,0,0,0,0,6,21,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
7,7,1974-11-01,23-096,PHI,@,BOS,L (-16),,2:00,0,0,,0,0,,0,0,0,0,,,0,0,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
8,8,1974-11-06,23-101,PHI,,CHI,W (+15),0,18:00,2,7,.286,0,2,.000,1,3,4,4,2,1,1,4,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
9,9,1974-11-08,23-103,PHI,,POR,W (+16),0,25:00,3,9,.333,2,3,.667,0,5,5,2,2,0,2,8,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
10,10,1974-11-10,23-105,PHI,@,SEA,L (-14),0,16:00,1,5,.200,0,0,,,,1,2,,0,3,2,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
11,11,1974-11-13,23-108,PHI,@,PHO,L (-5),0,25:00,9,17,.529,2,2,1.000,2,1,3,2,0,0,5,20,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
12,12,1974-11-15,23-110,PHI,@,LAL,L (-6),0,25:00,6,16,.375,5,7,.714,2,1,3,4,2,0,0,17,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
13,13,1974-11-16,23-111,PHI,@,GSW,W (+4),1,21:00,5,11,.455,4,5,.800,2,2,4,2,1,0,4,14,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
14,14,1974-11-20,23-115,PHI,,NYK,L (-10),,34:00,7,17,.412,5,5,1.000,,,2,4,,,5,19,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
15,15,1974-11-21,23-116,PHI,@,BUF,L (-4),1,35:00,8,16,.500,1,2,.500,,,5,2,,,2,17,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
16,16,1974-11-23,23-118,PHI,,BOS,W (+2),,26:00,4,11,.364,0,0,,,,1,2,,,2,8,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
17,17,1974-11-26,23-121,PHI,,BUF,L (-4),1,27:00,5,12,.417,0,0,,,,5,2,,,3,10,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
18,18,1974-11-28,23-123,PHI,@,CLE,L (-7),1,29:00,9,15,.600,0,1,.000,0,2,2,2,3,0,6,18,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
19,19,1974-11-29,23-124,PHI,,SEA,L (-2),1,35:00,9,17,.529,2,2,1.000,,,2,5,,0,0,20,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
20,20,1974-12-01,23-126,PHI,@,MIL,L (-5),1,36:00,8,13,.615,3,3,1.000,0,0,0,2,1,0,2,19,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
21,21,1974-12-04,23-129,PHI,,KCO,W (+4),,23:00,4,8,.500,0,1,.000,,,6,3,,,3,8,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
22,22,1974-12-06,23-131,PHI,,NYK,L (-8),,32:00,6,17,.353,3,4,.750,,,7,4,,,2,15,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
23,23,1974-12-07,23-132,PHI,,BUF,W (+4),1,21:00,4,5,.800,1,2,.500,,,1,4,,,5,9,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
24,24,1974-12-10,23-135,PHI,@,BUF,L (-10),1,32:00,8,14,.571,3,3,1.000,,,3,3,,,3,19,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
25,25,1974-12-11,23-136,PHI,,HOU,W (+7),1,,9,15,.600,7,8,.875,,,3,1,,,5,25,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
26,26,1974-12-13,23-138,PHI,,MIL,W (+4),1,34:00,4,11,.364,2,2,1.000,,,1,1,,0,2,10,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
27,27,1974-12-14,23-139,PHI,@,DET,L (-7),1,,7,,,3,5,.600,,,,,,,,17,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
28,28,1974-12-17,23-142,PHI,@,BOS,W (+4),,32:00,11,20,.550,1,1,1.000,,,4,4,,,3,23,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
29,29,1974-12-18,23-143,PHI,,BOS,L (-32),,42:00,7,17,.412,12,13,.923,,,3,4,,,5,26,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
30,30,1974-12-20,23-145,PHI,,GSW,L (-1),1,31:00,6,14,.429,5,8,.625,0,2,2,3,2,0,2,17,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
31,31,1974-12-21,23-146,PHI,@,WSB,L (-16),1,23:00,6,15,.400,4,6,.667,,,4,2,,,5,16,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
32,32,1974-12-23,23-148,PHI,,ATL,W (+12),,36:00,3,11,.273,3,4,.750,,,3,4,,,3,9,1975,collido01,https://www.basketball-reference.com/players/c/collido01/gamelog/1975
