Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,30-073,NYK,,DET,W (+1),1,40:00,5,18,.278,4,4,1.000,,,2,6,,,3,14,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
2,2,1973-10-13,30-077,NYK,,HOU,L (-1),1,39:00,4,10,.400,1,3,.333,,,5,5,,,3,9,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
3,3,1973-10-16,30-080,NYK,,BUF,W (+26),1,23:00,5,10,.500,0,0,,,,2,4,,,4,10,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
4,4,1973-10-19,30-083,NYK,@,CLE,W (+2),1,35:00,6,12,.500,0,0,,0,1,1,5,0,0,3,12,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
5,5,1973-10-20,30-084,NYK,,CHI,L (-16),1,13:00,1,5,.200,0,0,,,,1,0,,,3,2,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
6,6,1973-10-23,30-087,NYK,,CAP,L (-17),1,34:00,5,9,.556,1,1,1.000,,,2,3,,,3,11,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
7,7,1973-10-26,30-090,NYK,@,BOS,L (-12),1,37:00,6,15,.400,1,2,.500,,,2,2,,,5,13,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
8,8,1973-10-27,30-091,NYK,,PHI,W (+6),1,48:00,6,15,.400,1,1,1.000,,,5,2,,,3,13,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
9,9,1973-10-31,30-095,NYK,@,HOU,W (+11),1,25:00,3,8,.375,0,0,,,,1,4,,,4,6,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
10,10,1973-11-02,30-097,NYK,@,LAL,W (+15),1,35:00,6,15,.400,3,4,.750,1,7,8,2,0,,3,15,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
11,11,1973-11-03,30-098,NYK,@,POR,L (-7),1,32:00,7,15,.467,0,0,,1,1,2,6,2,0,4,14,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
12,12,1973-11-04,30-099,NYK,@,SEA,W (+5),1,30:00,7,11,.636,0,0,,,,1,5,,,5,14,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
13,13,1973-11-08,30-103,NYK,,BOS,L (-10),1,25:00,3,11,.273,0,1,.000,,,2,1,,,2,6,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
14,14,1973-11-09,30-104,NYK,@,PHI,L (-3),1,28:00,5,6,.833,0,1,.000,,,1,0,,,4,10,1974,bradlbi01,https://www.basketball-reference.com/players/b/bradlbi01/gamelog/1974
