Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-19,23-110,WSB,,NOJ,W (+18),,13:00,1,2,.500,0,0,,,,1,1,,,4,2,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
2,2,1974-10-22,23-113,WSB,@,KCO,W (+2),,5:00,0,1,.000,0,0,,,,3,0,,,0,0,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
3,3,1974-10-23,23-114,WSB,,HOU,W (+4),,13:00,2,3,.667,0,0,,,,3,0,,,3,4,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
4,4,1974-10-25,23-116,WSB,@,MIL,W (+15),0,6:00,1,2,.500,2,2,1.000,0,0,0,0,,0,1,4,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
5,5,1974-10-26,23-117,WSB,,MIL,W (+6),0,6:00,0,1,.000,0,0,,,,1,0,0,,1,0,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
6,6,1974-10-29,23-120,WSB,@,CHI,W (+16),0,16:00,0,3,.000,2,2,1.000,0,1,1,2,1,0,5,2,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
7,7,1974-10-30,23-121,WSB,,NYK,W (+8),,3:00,0,0,,0,0,,0,0,0,0,,,1,0,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
8,8,1974-10-31,23-122,WSB,@,HOU,L (-3),0,8:00,0,4,.000,0,0,,,,2,0,,,1,0,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
9,9,1974-11-02,23-124,WSB,,PHO,W (+14),0,4:00,0,0,,2,2,1.000,0,2,2,0,0,0,2,2,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
10,10,1974-11-06,23-128,WSB,,CLE,L (-8),0,9:00,1,2,.500,0,0,,0,2,2,0,0,0,0,2,1975,kozelto01,https://www.basketball-reference.com/players/k/kozelto01/gamelog/1975
