Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-157,HOU,@,NYK,W (+4),1,32:00,10,20,.500,0,0,,,,3,6,3,0,,5,20,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
2,2,1978-10-14,30-158,HOU,@,BOS,W (+6),1,47:00,14,24,.583,7,7,1.000,2,1,3,5,0,0,4,5,35,23.0,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
3,3,1978-10-18,30-162,HOU,,NJN,W (+52),1,31:00,4,10,.400,3,3,1.000,,,2,7,2,0,,3,11,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
4,4,1978-10-19,30-163,HOU,@,KCK,L (-5),1,45:00,10,20,.500,8,9,.889,,,8,1,2,0,,5,28,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
5,5,1978-10-21,30-165,HOU,,BOS,W (+17),1,46:00,11,20,.550,5,5,1.000,0,1,1,8,6,1,5,4,27,23.4,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
6,6,1978-10-25,30-169,HOU,,NYK,W (+5),1,34:00,8,16,.500,5,5,1.000,,,2,6,1,1,,6,21,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
7,7,1978-10-28,30-172,HOU,,PHI,L (-2),1,38:00,8,22,.364,0,0,,,,5,6,,,,4,16,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
8,8,1978-10-29,30-173,HOU,@,DEN,L (-13),1,36:00,9,18,.500,4,4,1.000,1,2,3,5,2,0,3,4,22,15.2,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
9,9,1978-11-01,30-176,HOU,,GSW,L (-7),1,30:00,6,17,.353,3,4,.750,1,0,1,1,1,0,2,2,15,4.7,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
10,10,1978-11-04,30-179,HOU,,PHO,W (+7),1,43:00,14,24,.583,2,2,1.000,2,1,3,4,1,0,3,3,30,20.1,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
11,11,1978-11-10,30-185,HOU,@,MIL,L (-5),1,40:00,10,20,.500,6,7,.857,,,1,8,1,0,1,4,26,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
12,12,1978-11-11,30-186,HOU,,SDC,W (+13),1,39:00,14,21,.667,0,0,,,,3,8,0,0,1,4,28,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
13,13,1978-11-15,30-190,HOU,,CHI,L (-14),1,38:00,11,20,.550,0,0,,0,2,2,7,2,0,1,5,22,16.9,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
14,14,1978-11-18,30-193,HOU,,SAS,W (+6),1,20:00,5,9,.556,2,2,1.000,,,1,2,0,0,3,2,12,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
15,15,1978-11-22,30-197,HOU,,LAL,L (-7),0,29:00,7,16,.438,0,0,,0,2,2,4,0,0,1,5,14,6.0,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
16,16,1978-11-24,30-199,HOU,@,PHO,L (-7),1,40:00,10,20,.500,0,0,,2,1,3,5,1,0,7,4,20,7.6,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
17,17,1978-11-25,30-200,HOU,@,POR,L (-22),1,34:00,5,10,.500,8,8,1.000,0,0,0,1,1,0,3,5,18,9.7,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
18,18,1978-11-26,30-201,HOU,@,SEA,W (+5),1,40:00,10,20,.500,4,4,1.000,0,2,2,1,,,,3,24,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
19,19,1978-11-29,30-204,HOU,@,GSW,L (-15),1,28:00,5,12,.417,0,0,,0,0,0,3,0,0,1,3,10,3.5,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
20,20,1978-11-30,30-205,HOU,@,SDC,W (+9),1,41:00,13,16,.813,3,4,.750,,,5,1,0,0,4,2,29,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
21,21,1978-12-02,30-207,HOU,@,CHI,L (-14),1,24:00,1,6,.167,1,1,1.000,0,0,0,4,0,0,3,0,3,-1.0,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
22,22,1978-12-06,30-211,HOU,,WSB,L (-5),1,44:00,9,22,.409,2,3,.667,,,2,3,1,,,4,20,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
23,23,1978-12-08,30-213,HOU,@,NOJ,W (+4),1,35:00,9,21,.429,2,2,1.000,0,0,0,3,0,0,,4,20,,1979,murphca01,https://www.basketball-reference.com/players/m/murphca01/gamelog/1979
