Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1995-11-03,25-300,MIL,@,BOS,W (+1),0,30:00,7,15,.467,1,3,.333,7,7,1.000,5,3,8,2,0,1,5,6,22,13.4,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
2,2,1995-11-04,25-301,MIL,,NYK,L (-13),0,25:00,3,8,.375,0,3,.000,5,6,.833,1,1,2,1,1,0,3,4,11,4.3,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
3,3,1995-11-07,25-304,MIL,@,HOU,L (-17),0,26:00,4,7,.571,2,2,1.000,4,4,1.000,0,5,5,1,0,0,0,3,14,11.7,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
4,4,1995-11-10,25-307,MIL,@,SAS,L (-14),0,16:00,0,8,.000,0,4,.000,0,0,,0,1,1,1,2,0,0,4,0,-4.2,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
5,5,1995-11-14,25-311,MIL,,SAS,W (+14),0,30:00,3,13,.231,1,7,.143,4,4,1.000,1,2,3,0,1,0,1,5,11,2.4,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
6,6,1995-11-16,25-313,MIL,,HOU,L (-28),0,20:00,2,9,.222,1,4,.250,0,0,,1,1,2,0,0,0,0,0,5,0.5,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
7,7,1995-11-18,25-315,MIL,,BOS,L (-6),0,4:00,0,1,.000,0,0,,3,3,1.000,0,0,0,0,0,0,1,3,3,0.1,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
8,8,1995-11-22,25-319,MIL,,TOR,W (+10),0,20:00,3,10,.300,0,2,.000,1,2,.500,0,1,1,0,0,2,1,2,7,0.7,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
9,9,1995-11-29,25-326,BOS,,DET,W (+4),0,15:00,2,6,.333,0,3,.000,2,2,1.000,0,3,3,1,1,0,2,2,6,2.4,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
10,10,1995-12-01,25-328,BOS,,NJN,L (-8),0,25:00,5,10,.500,2,5,.400,2,6,.333,1,5,6,1,2,1,3,5,14,8.0,1996,dayto01,https://www.basketball-reference.com/players/d/dayto01/gamelog/1996
