Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,31-135,BUF,,KCK,W (+4),1,37:00,7,10,.700,7,7,1.000,,,3,4,,,,3,21,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
2,2,1977-10-22,31-138,BUF,,NJN,W (+5),1,41:00,5,8,.625,6,6,1.000,,,2,4,,,,4,16,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
3,3,1977-10-25,31-141,BUF,@,POR,L (-22),1,33:00,3,7,.429,2,2,1.000,0,0,0,5,3,0,2,1,8,8.4,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
4,4,1977-10-26,31-142,BUF,@,SEA,L (-5),1,29:00,3,5,.600,1,2,.500,1,1,2,3,,,,2,7,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
5,5,1977-10-28,31-144,BUF,@,GSW,L (-7),1,16:00,1,5,.200,0,0,,0,1,1,3,0,0,1,1,2,-0.1,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
6,6,1977-10-29,31-145,BUF,@,DEN,L (-16),1,36:00,4,10,.400,2,2,1.000,0,2,2,11,2,0,5,2,10,9.1,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
7,7,1977-11-02,31-149,BUF,,DEN,W (+4),1,36:00,1,6,.167,2,3,.667,1,3,4,5,0,0,5,4,4,-1.7,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
8,8,1977-11-04,31-151,BUF,@,CHI,W (+8),1,40:00,3,6,.500,3,3,1.000,0,3,3,5,1,0,3,2,9,7.6,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
9,9,1977-11-05,31-152,BUF,,SAS,L (-10),1,37:00,3,7,.429,0,0,,,,3,3,0,0,2,2,6,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
10,10,1977-11-09,31-156,BUF,,NYK,W (+11),1,38:00,5,9,.556,6,8,.750,,,3,10,,,,3,16,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
11,11,1977-11-11,31-158,BUF,@,BOS,L (-6),1,38:00,6,9,.667,5,5,1.000,,,5,5,,,,2,17,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
12,12,1977-11-12,31-159,BUF,,CHI,W (+3),1,41:00,4,4,1.000,6,6,1.000,0,2,2,6,2,0,3,3,14,15.4,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
13,13,1977-11-15,31-162,BUF,,IND,L (-6),1,25:00,3,8,.375,0,0,,,,3,2,,,,1,6,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
14,14,1977-11-16,31-163,BUF,@,HOU,W (+4),1,40:00,1,5,.200,0,0,,,,8,11,,,,3,2,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
15,15,1977-11-17,31-164,BUF,@,SAS,L (-3),1,18:00,1,4,.250,0,0,,,,2,1,1,0,1,2,2,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
16,16,1977-11-19,31-166,BUF,,BOS,W (+4),1,19:00,0,1,.000,0,0,,0,0,0,4,,,,1,0,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
17,17,1977-11-21,31-168,BUF,,WSB,L (-17),1,25:00,4,8,.500,0,0,,,,3,1,,,,0,8,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
18,18,1977-11-22,31-169,BUF,@,NYK,W (+1),1,36:00,2,8,.250,0,0,,,,1,5,,,,2,4,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
19,19,1977-11-26,31-173,BUF,,PHI,L (-5),1,24:00,4,5,.800,0,0,,,,1,1,,,,1,8,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
20,20,1977-11-30,31-177,BUF,,ATL,W (+12),1,39:00,8,12,.667,6,8,.750,,,4,4,,,,2,22,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
21,21,1977-12-03,31-180,BUF,,SEA,L (-7),1,19:00,2,7,.286,0,0,,0,2,2,3,,,,0,4,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
22,22,1977-12-06,31-183,BUF,,NOJ,W (+23),1,32:00,6,10,.600,0,0,,,,2,4,,,,3,12,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
23,23,1977-12-11,31-188,BUF,@,LAL,L (-5),1,25:00,4,6,.667,0,0,,0,0,0,3,,,,3,8,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
24,24,1977-12-13,31-190,BUF,@,POR,L (-3),1,36:00,6,10,.600,0,0,,0,1,1,1,0,0,4,2,12,3.6,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
25,25,1977-12-14,31-191,BUF,@,PHO,L (-10),1,29:00,3,5,.600,0,0,,0,0,0,3,0,0,4,3,6,0.6,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
26,26,1977-12-17,31-194,BUF,@,DET,W (+4),1,49:00,9,12,.750,2,2,1.000,,,2,5,,,,4,20,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
27,27,1977-12-18,31-195,BUF,@,MIL,L (-11),1,38:00,5,10,.500,4,4,1.000,,,2,6,0,0,,2,14,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
28,28,1977-12-20,31-197,BUF,,HOU,W (+6),1,24:00,5,9,.556,2,2,1.000,,,1,4,0,,,2,12,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
29,29,1977-12-23,31-200,BUF,@,NJN,L (-1),1,25:00,3,6,.500,0,0,,,,1,1,,,,3,6,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
30,30,1977-12-25,31-202,BUF,@,CLE,L (-6),1,28:00,2,6,.333,0,2,.000,0,0,0,1,0,1,0,2,4,0.4,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
31,31,1977-12-27,31-204,BUF,,MIL,L (-3),1,30:00,0,3,.000,0,0,,,,2,4,0,0,,2,0,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
32,32,1977-12-28,31-205,BUF,@,WSB,L (-19),1,33:00,2,7,.286,0,0,,,,7,7,,,,1,4,,1978,willich02,https://www.basketball-reference.com/players/w/willich02/gamelog/1978
