Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-21,25-245,POR,@,SEA,W (+7),1,37:00,8,13,.615,8,9,.889,3,9,12,3,0,0,2,4,24,21.0,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
2,2,1977-10-22,25-246,POR,,SAS,W (+15),1,34:00,7,18,.389,6,8,.750,3,6,9,2,0,0,3,4,20,10.1,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
3,3,1977-10-25,25-249,POR,,BUF,W (+22),1,33:00,11,20,.550,5,5,1.000,5,4,9,3,2,1,2,2,27,24.1,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
4,4,1977-10-26,25-250,POR,@,DEN,L (-3),1,32:00,3,10,.300,6,6,1.000,1,8,9,4,1,0,2,3,12,9.9,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
5,5,1977-10-28,25-252,POR,,PHI,W (+4),1,23:00,5,13,.385,3,4,.750,0,4,4,2,1,0,3,6,13,3.7,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
6,6,1977-11-01,25-256,POR,,NYK,W (+9),1,29:00,4,14,.286,2,4,.500,3,4,7,2,1,0,2,3,10,3.5,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
7,7,1977-11-05,25-260,POR,,SEA,W (+22),1,30:00,5,16,.313,4,4,1.000,1,7,8,1,1,1,5,3,14,3.8,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
8,8,1977-11-06,25-261,POR,,IND,W (+2),1,32:00,4,15,.267,1,2,.500,2,9,11,4,2,3,5,4,9,4.1,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
9,9,1977-11-08,25-263,POR,,KCK,W (+26),1,22:00,7,10,.700,6,6,1.000,0,7,7,2,0,0,0,2,20,18.5,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
10,10,1977-11-11,25-266,POR,@,ATL,W (+40),1,24:00,10,14,.714,1,2,.500,5,1,6,2,1,0,2,3,21,17.8,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
11,11,1977-11-12,25-267,POR,@,HOU,L (-2),1,35:00,5,14,.357,4,4,1.000,2,3,5,3,0,1,3,2,14,7.5,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
12,12,1977-11-15,25-270,POR,@,MIL,W (+3),1,34:00,8,17,.471,2,4,.500,2,8,10,2,3,0,1,3,18,14.5,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
13,13,1977-11-16,25-271,POR,@,IND,L (-7),1,32:00,3,16,.188,3,6,.500,5,8,13,5,0,1,4,3,9,2.7,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
14,14,1977-11-29,25-284,POR,,PHO,W (+12),0,12:00,1,4,.250,1,2,.500,2,3,5,1,1,1,1,1,3,3.5,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
15,15,1977-12-02,25-287,POR,@,PHO,W (+3),0,28:00,2,9,.222,6,9,.667,3,3,6,3,2,2,3,2,10,8.0,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
16,16,1977-12-06,25-291,POR,@,CLE,W (+22),0,25:00,4,11,.364,2,2,1.000,2,7,9,1,1,1,3,1,10,6.4,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
17,17,1977-12-07,25-292,POR,@,PHI,L (-22),1,30:00,13,21,.619,1,2,.500,6,2,8,0,2,1,3,4,27,20.0,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
18,18,1977-12-09,25-294,POR,@,BOS,W (+31),1,31:00,8,17,.471,2,2,1.000,6,12,18,3,1,2,2,1,18,19.2,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
19,19,1977-12-10,25-295,POR,@,NYK,W (+1),1,27:00,7,14,.500,2,4,.500,1,1,2,1,2,1,4,5,16,6.6,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
20,20,1977-12-13,25-298,POR,,BUF,W (+3),1,33:00,8,15,.533,10,11,.909,3,5,8,2,0,0,4,3,26,18.1,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
21,21,1977-12-17,25-302,POR,,WSB,W (+13),1,30:00,9,17,.529,3,3,1.000,2,6,8,0,1,0,3,4,21,12.3,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
22,22,1977-12-20,25-305,POR,,BOS,W (+5),1,33:00,4,13,.308,5,8,.625,3,5,8,0,2,0,4,1,13,5.5,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
23,23,1977-12-23,25-308,POR,,LAL,W (+10),1,32:00,8,10,.800,4,6,.667,3,7,10,0,1,0,7,6,20,11.2,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
24,24,1977-12-25,25-310,POR,,GSW,W (+12),1,33:00,6,11,.545,7,9,.778,2,7,9,4,0,1,3,2,19,16.1,1978,lucasma01,https://www.basketball-reference.com/players/l/lucasma01/gamelog/1978
