Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,22-325,IND,,ATL,W (+13),1,30:00,4,8,.500,4,4,1.000,,,7,0,,3,,5,12,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
2,2,1978-10-18,22-330,IND,,SEA,L (-7),1,23:00,6,14,.429,0,0,,1,1,2,1,,,,3,12,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
3,3,1978-10-21,22-333,IND,,SDC,W (+6),1,27:00,6,11,.545,9,14,.643,,,8,2,,,4,4,21,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
4,4,1978-10-24,22-336,IND,,NJN,L (-2),1,40:00,7,17,.412,8,8,1.000,,,14,1,,5,,5,22,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
5,5,1978-10-27,22-339,IND,,DEN,W (+13),1,24:00,5,10,.500,4,4,1.000,1,5,6,2,0,4,2,5,14,11.4,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
6,6,1978-10-28,22-340,IND,@,NYK,L (-5),1,27:00,4,17,.235,1,1,1.000,,,8,1,,,,6,9,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
7,7,1978-10-31,22-343,IND,@,CLE,W (+5),1,39:00,5,15,.333,5,8,.625,4,7,11,1,3,1,0,5,15,12.6,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
8,8,1978-11-01,22-344,IND,,WSB,L (-11),1,40:00,11,18,.611,0,0,,,,4,2,,2,,4,22,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
9,9,1978-11-03,22-346,IND,,KCK,W (+7),1,11:00,3,4,.750,2,4,.500,,,1,1,0,0,,4,8,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
10,10,1978-11-04,22-347,IND,@,CHI,L (-13),1,22:00,9,19,.474,2,2,1.000,1,5,6,1,0,2,1,4,20,12.0,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
11,11,1978-11-08,22-351,IND,,LAL,L (-2),1,41:00,12,25,.480,7,10,.700,7,8,15,3,2,1,2,6,31,24.8,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
12,12,1978-11-10,22-353,IND,@,GSW,L (-5),1,30:00,8,17,.471,7,11,.636,2,7,9,1,0,1,1,4,23,15.0,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
13,13,1978-11-12,22-355,IND,@,LAL,L (-28),1,31:00,10,19,.526,1,2,.500,2,5,7,0,0,2,2,6,21,11.2,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
14,14,1978-11-14,22-357,IND,@,SDC,L (-3),1,35:00,4,16,.250,5,7,.714,,,14,2,0,0,1,6,13,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
15,15,1978-11-17,22-360,IND,@,SEA,L (-11),1,38:00,7,15,.467,6,14,.429,0,8,8,0,,,,5,20,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
16,16,1978-11-18,22-361,IND,@,POR,L (-12),1,40:00,10,17,.588,3,4,.750,2,8,10,0,0,2,4,6,23,13.5,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
17,17,1978-11-21,22-364,IND,@,SAS,W (+5),1,37:00,12,19,.632,2,2,1.000,,,15,3,1,0,,5,26,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
18,18,1978-11-22,23-000,IND,,PHO,L (-5),1,41:00,6,17,.353,1,2,.500,4,7,11,1,2,2,1,4,13,9.5,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
19,19,1978-11-24,23-002,IND,,CLE,L (-6),1,39:00,14,20,.700,8,11,.727,1,6,7,0,0,1,3,5,36,24.6,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
20,20,1978-11-26,23-004,IND,,MIL,W (+2),1,33:00,10,14,.714,6,9,.667,,,10,2,3,1,,6,26,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
21,21,1978-11-29,23-007,IND,,NYK,W (+2),1,37:00,11,23,.478,1,1,1.000,,,14,2,,,,5,23,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
22,22,1978-12-01,23-009,IND,@,MIL,L (-4),1,38:00,7,15,.467,4,4,1.000,,,5,1,3,2,,5,18,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
23,23,1978-12-02,23-010,IND,,BOS,L (-7),1,30:00,6,14,.429,3,6,.500,3,7,10,2,3,0,5,6,15,7.6,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
24,24,1978-12-06,23-014,IND,,POR,W (+6),1,27:00,1,5,.200,9,10,.900,1,5,6,1,0,1,1,5,11,8.1,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
25,25,1978-12-08,23-016,IND,,DET,W (+7),1,42:00,7,16,.438,6,7,.857,,,10,1,,2,,4,20,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
26,26,1978-12-12,23-020,IND,@,NOJ,L (-6),1,29:00,3,13,.231,3,3,1.000,,,6,1,,,,5,9,,1979,edwarja01,https://www.basketball-reference.com/players/e/edwarja01/gamelog/1979
