Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1995-11-03,23-109,CLE,@,ORL,L (-11),0,2:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1.2,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
2,2,1995-11-04,23-110,CLE,@,MIA,L (-14),0,9:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
3,3,1995-11-07,23-113,CLE,,IND,L (-3),0,14:00,3,4,.750,1,1,1.000,2,4,.500,1,0,1,0,0,0,0,1,9,6.9,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
4,4,1995-11-09,23-115,CLE,,CHI,L (-18),0,2:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
5,5,1995-11-10,23-116,CLE,@,DET,L (-20),0,11:00,1,3,.333,0,0,,1,2,.500,1,0,1,0,1,0,1,4,3,0.0,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
6,6,1995-11-15,23-121,CLE,@,CHI,L (-19),0,15:00,1,3,.333,0,1,.000,2,2,1.000,1,0,1,0,1,0,1,1,4,2.6,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
7,7,1995-11-17,23-123,CLE,@,PHI,W (+32),0,5:00,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3,1.2,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
8,8,1995-12-06,23-142,CLE,@,CHH,L (-12),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
9,9,1995-12-08,23-144,CLE,,PHI,W (+28),0,3:00,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
10,10,1996-01-05,23-172,CLE,@,BOS,L (-16),0,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
11,11,1996-01-08,23-175,CLE,,WSB,W (+18),0,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
12,12,1996-01-10,23-177,CLE,@,SAS,L (-6),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1996,marshdo02,https://www.basketball-reference.com/players/m/marshdo02/gamelog/1996
