href,text,player_id
/players/m/macknjo01/gamelog/1950,1949-50,macknjo01
/players/m/macknjo01/gamelog/1951,1950-51,macknjo01
/players/m/macknjo01/gamelog-playoffs/,Career Playoffs,macknjo01
