href,text,player_id
/players/s/sharmbi01/gamelog/1951,1950-51,sharmbi01
/players/s/sharmbi01/gamelog/1952,1951-52,sharmbi01
/players/s/sharmbi01/gamelog/1953,1952-53,sharmbi01
/players/s/sharmbi01/gamelog/1954,1953-54,sharmbi01
/players/s/sharmbi01/gamelog/1955,1954-55,sharmbi01
/players/s/sharmbi01/gamelog/1956,1955-56,sharmbi01
/players/s/sharmbi01/gamelog/1957,1956-57,sharmbi01
/players/s/sharmbi01/gamelog/1958,1957-58,sharmbi01
/players/s/sharmbi01/gamelog/1959,1958-59,sharmbi01
/players/s/sharmbi01/gamelog/1960,1959-60,sharmbi01
/players/s/sharmbi01/gamelog/1961,1960-61,sharmbi01
/players/s/sharmbi01/gamelog-playoffs/,Career Playoffs,sharmbi01
