href,text,player_id
/players/s/sheroed01/gamelog/1982,1981-82,sheroed01
/players/s/sheroed01/gamelog/1983,1982-83,sheroed01
/players/s/sheroed01/gamelog-playoffs/,Career Playoffs,sheroed01
