href,text,player_id
/players/l/leoname01/gamelog/2013,2012-13,leoname01
/players/l/leoname01/gamelog/2014,2013-14,leoname01
/players/l/leoname01/gamelog/2015,2014-15,leoname01
/players/l/leoname01/gamelog/2016,2015-16,leoname01
/players/l/leoname01/gamelog/2017,2016-17,leoname01
/players/l/leoname01/gamelog/2018,2017-18,leoname01
/players/l/leoname01/gamelog/2019,2018-19,leoname01
/players/l/leoname01/gamelog/2020,2019-20,leoname01
/players/l/leoname01/gamelog/2021,2020-21,leoname01
/players/l/leoname01/gamelog/2023,2022-23,leoname01
/players/l/leoname01/gamelog-playoffs/,Career Playoffs,leoname01
