href,text,player_id
/players/c/capelca01/gamelog/2015,2014-15,capelca01
/players/c/capelca01/gamelog/2016,2015-16,capelca01
/players/c/capelca01/gamelog/2017,2016-17,capelca01
/players/c/capelca01/gamelog/2018,2017-18,capelca01
/players/c/capelca01/gamelog/2019,2018-19,capelca01
/players/c/capelca01/gamelog/2020,2019-20,capelca01
/players/c/capelca01/gamelog/2021,2020-21,capelca01
/players/c/capelca01/gamelog/2022,2021-22,capelca01
/players/c/capelca01/gamelog/2023,2022-23,capelca01
/players/c/capelca01/gamelog-playoffs/,Career Playoffs,capelca01
