href,text,player_id
/players/o/owensbi01/gamelog/1992,1991-92,owensbi01
/players/o/owensbi01/gamelog/1993,1992-93,owensbi01
/players/o/owensbi01/gamelog/1994,1993-94,owensbi01
/players/o/owensbi01/gamelog/1995,1994-95,owensbi01
/players/o/owensbi01/gamelog/1996,1995-96,owensbi01
/players/o/owensbi01/gamelog/1997,1996-97,owensbi01
/players/o/owensbi01/gamelog/1998,1997-98,owensbi01
/players/o/owensbi01/gamelog/1999,1998-99,owensbi01
/players/o/owensbi01/gamelog/2000,1999-00,owensbi01
/players/o/owensbi01/gamelog/2001,2000-01,owensbi01
/players/o/owensbi01/gamelog-playoffs/,Career Playoffs,owensbi01
