href,text,player_id
/players/s/stricro02/gamelog/1989,1988-89,stricro02
/players/s/stricro02/gamelog/1990,1989-90,stricro02
/players/s/stricro02/gamelog/1991,1990-91,stricro02
/players/s/stricro02/gamelog/1992,1991-92,stricro02
/players/s/stricro02/gamelog/1993,1992-93,stricro02
/players/s/stricro02/gamelog/1994,1993-94,stricro02
/players/s/stricro02/gamelog/1995,1994-95,stricro02
/players/s/stricro02/gamelog/1996,1995-96,stricro02
/players/s/stricro02/gamelog/1997,1996-97,stricro02
/players/s/stricro02/gamelog/1998,1997-98,stricro02
/players/s/stricro02/gamelog/1999,1998-99,stricro02
/players/s/stricro02/gamelog/2000,1999-00,stricro02
/players/s/stricro02/gamelog/2001,2000-01,stricro02
/players/s/stricro02/gamelog/2002,2001-02,stricro02
/players/s/stricro02/gamelog/2003,2002-03,stricro02
/players/s/stricro02/gamelog/2004,2003-04,stricro02
/players/s/stricro02/gamelog/2005,2004-05,stricro02
/players/s/stricro02/gamelog-playoffs/,Career Playoffs,stricro02
