href,text,player_id
/players/p/perrycu01/gamelog/1971,1970-71,perrycu01
/players/p/perrycu01/gamelog/1972,1971-72,perrycu01
/players/p/perrycu01/gamelog/1973,1972-73,perrycu01
/players/p/perrycu01/gamelog/1974,1973-74,perrycu01
/players/p/perrycu01/gamelog/1975,1974-75,perrycu01
/players/p/perrycu01/gamelog/1976,1975-76,perrycu01
/players/p/perrycu01/gamelog/1977,1976-77,perrycu01
/players/p/perrycu01/gamelog/1978,1977-78,perrycu01
/players/p/perrycu01/gamelog-playoffs/,Career Playoffs,perrycu01
