href,text,player_id
/players/b/bowento01/gamelog/1968/aba/,1967-68 (ABA),bowento01
/players/b/bowento01/gamelog/1969/aba/,1968-69 (ABA),bowento01
/players/b/bowento01/gamelog/1970/aba/,1969-70 (ABA),bowento01
/players/b/bowento01/gamelog-playoffs/,Career Playoffs,bowento01
