href,text,player_id
/players/w/willire01/gamelog/1988,1987-88,willire01
/players/w/willire01/gamelog/1989,1988-89,willire01
/players/w/willire01/gamelog/1990,1989-90,willire01
/players/w/willire01/gamelog/1991,1990-91,willire01
/players/w/willire01/gamelog/1992,1991-92,willire01
/players/w/willire01/gamelog/1993,1992-93,willire01
/players/w/willire01/gamelog/1994,1993-94,willire01
/players/w/willire01/gamelog/1995,1994-95,willire01
/players/w/willire01/gamelog/1996,1995-96,willire01
/players/w/willire01/gamelog/1997,1996-97,willire01
/players/w/willire01/gamelog-playoffs/,Career Playoffs,willire01
