href,text,player_id
/players/m/masonde01/gamelog/2001,2000-01,masonde01
/players/m/masonde01/gamelog/2002,2001-02,masonde01
/players/m/masonde01/gamelog/2003,2002-03,masonde01
/players/m/masonde01/gamelog/2004,2003-04,masonde01
/players/m/masonde01/gamelog/2005,2004-05,masonde01
/players/m/masonde01/gamelog/2006,2005-06,masonde01
/players/m/masonde01/gamelog/2007,2006-07,masonde01
/players/m/masonde01/gamelog/2008,2007-08,masonde01
/players/m/masonde01/gamelog/2009,2008-09,masonde01
/players/m/masonde01/gamelog/2010,2009-10,masonde01
/players/m/masonde01/gamelog-playoffs/,Career Playoffs,masonde01
