href,text,player_id
/players/r/rushbr01/gamelog/2009,2008-09,rushbr01
/players/r/rushbr01/gamelog/2010,2009-10,rushbr01
/players/r/rushbr01/gamelog/2011,2010-11,rushbr01
/players/r/rushbr01/gamelog/2012,2011-12,rushbr01
/players/r/rushbr01/gamelog/2013,2012-13,rushbr01
/players/r/rushbr01/gamelog/2014,2013-14,rushbr01
/players/r/rushbr01/gamelog/2015,2014-15,rushbr01
/players/r/rushbr01/gamelog/2016,2015-16,rushbr01
/players/r/rushbr01/gamelog/2017,2016-17,rushbr01
/players/r/rushbr01/gamelog-playoffs/,Career Playoffs,rushbr01
