href,text,player_id
/players/l/loscuji01/gamelog/1956,1955-56,loscuji01
/players/l/loscuji01/gamelog/1957,1956-57,loscuji01
/players/l/loscuji01/gamelog/1958,1957-58,loscuji01
/players/l/loscuji01/gamelog/1959,1958-59,loscuji01
/players/l/loscuji01/gamelog/1960,1959-60,loscuji01
/players/l/loscuji01/gamelog/1961,1960-61,loscuji01
/players/l/loscuji01/gamelog/1962,1961-62,loscuji01
/players/l/loscuji01/gamelog/1963,1962-63,loscuji01
/players/l/loscuji01/gamelog/1964,1963-64,loscuji01
/players/l/loscuji01/gamelog-playoffs/,Career Playoffs,loscuji01
