href,text,player_id
/players/d/delnevi01/gamelog/1989,1988-89,delnevi01
/players/d/delnevi01/gamelog/1990,1989-90,delnevi01
/players/d/delnevi01/gamelog/1993,1992-93,delnevi01
/players/d/delnevi01/gamelog/1994,1993-94,delnevi01
/players/d/delnevi01/gamelog/1995,1994-95,delnevi01
/players/d/delnevi01/gamelog/1996,1995-96,delnevi01
/players/d/delnevi01/gamelog/1997,1996-97,delnevi01
/players/d/delnevi01/gamelog/1998,1997-98,delnevi01
/players/d/delnevi01/gamelog/1999,1998-99,delnevi01
/players/d/delnevi01/gamelog/2000,1999-00,delnevi01
/players/d/delnevi01/gamelog/2001,2000-01,delnevi01
/players/d/delnevi01/gamelog/2002,2001-02,delnevi01
/players/d/delnevi01/gamelog-playoffs/,Career Playoffs,delnevi01
