href,text,player_id
/players/j/johnser02/gamelog/1994,1993-94,johnser02
/players/j/johnser02/gamelog/1995,1994-95,johnser02
/players/j/johnser02/gamelog/1996,1995-96,johnser02
/players/j/johnser02/gamelog/1997,1996-97,johnser02
/players/j/johnser02/gamelog/1998,1997-98,johnser02
/players/j/johnser02/gamelog/1999,1998-99,johnser02
/players/j/johnser02/gamelog/2000,1999-00,johnser02
/players/j/johnser02/gamelog/2001,2000-01,johnser02
/players/j/johnser02/gamelog/2002,2001-02,johnser02
/players/j/johnser02/gamelog/2003,2002-03,johnser02
/players/j/johnser02/gamelog/2004,2003-04,johnser02
/players/j/johnser02/gamelog/2005,2004-05,johnser02
/players/j/johnser02/gamelog/2006,2005-06,johnser02
/players/j/johnser02/gamelog-playoffs/,Career Playoffs,johnser02
