href,text,player_id
/players/b/bendedr01/gamelog/2017,2016-17,bendedr01
/players/b/bendedr01/gamelog/2018,2017-18,bendedr01
/players/b/bendedr01/gamelog/2019,2018-19,bendedr01
/players/b/bendedr01/gamelog/2020,2019-20,bendedr01
