href,text,player_id
/players/h/hayesel01/gamelog/1969,1968-69,hayesel01
/players/h/hayesel01/gamelog/1970,1969-70,hayesel01
/players/h/hayesel01/gamelog/1971,1970-71,hayesel01
/players/h/hayesel01/gamelog/1972,1971-72,hayesel01
/players/h/hayesel01/gamelog/1973,1972-73,hayesel01
/players/h/hayesel01/gamelog/1974,1973-74,hayesel01
/players/h/hayesel01/gamelog/1975,1974-75,hayesel01
/players/h/hayesel01/gamelog/1976,1975-76,hayesel01
/players/h/hayesel01/gamelog/1977,1976-77,hayesel01
/players/h/hayesel01/gamelog/1978,1977-78,hayesel01
/players/h/hayesel01/gamelog/1979,1978-79,hayesel01
/players/h/hayesel01/gamelog/1980,1979-80,hayesel01
/players/h/hayesel01/gamelog/1981,1980-81,hayesel01
/players/h/hayesel01/gamelog/1982,1981-82,hayesel01
/players/h/hayesel01/gamelog/1983,1982-83,hayesel01
/players/h/hayesel01/gamelog/1984,1983-84,hayesel01
/players/h/hayesel01/gamelog-playoffs/,Career Playoffs,hayesel01
