href,text,player_id
/players/l/lenal01/gamelog/2014,2013-14,lenal01
/players/l/lenal01/gamelog/2015,2014-15,lenal01
/players/l/lenal01/gamelog/2016,2015-16,lenal01
/players/l/lenal01/gamelog/2017,2016-17,lenal01
/players/l/lenal01/gamelog/2018,2017-18,lenal01
/players/l/lenal01/gamelog/2019,2018-19,lenal01
/players/l/lenal01/gamelog/2020,2019-20,lenal01
/players/l/lenal01/gamelog/2021,2020-21,lenal01
/players/l/lenal01/gamelog/2022,2021-22,lenal01
/players/l/lenal01/gamelog/2023,2022-23,lenal01
/players/l/lenal01/gamelog-playoffs/,Career Playoffs,lenal01
