href,text,player_id
/players/j/johnsne01/gamelog/1952,1951-52,johnsne01
/players/j/johnsne01/gamelog/1953,1952-53,johnsne01
/players/j/johnsne01/gamelog/1954,1953-54,johnsne01
/players/j/johnsne01/gamelog/1955,1954-55,johnsne01
/players/j/johnsne01/gamelog/1956,1955-56,johnsne01
/players/j/johnsne01/gamelog/1957,1956-57,johnsne01
/players/j/johnsne01/gamelog/1958,1957-58,johnsne01
/players/j/johnsne01/gamelog/1959,1958-59,johnsne01
/players/j/johnsne01/gamelog-playoffs/,Career Playoffs,johnsne01
