href,text,player_id
/players/e/ellismo01/gamelog/2006,2005-06,ellismo01
/players/e/ellismo01/gamelog/2007,2006-07,ellismo01
/players/e/ellismo01/gamelog/2008,2007-08,ellismo01
/players/e/ellismo01/gamelog/2009,2008-09,ellismo01
/players/e/ellismo01/gamelog/2010,2009-10,ellismo01
/players/e/ellismo01/gamelog/2011,2010-11,ellismo01
/players/e/ellismo01/gamelog/2012,2011-12,ellismo01
/players/e/ellismo01/gamelog/2013,2012-13,ellismo01
/players/e/ellismo01/gamelog/2014,2013-14,ellismo01
/players/e/ellismo01/gamelog/2015,2014-15,ellismo01
/players/e/ellismo01/gamelog/2016,2015-16,ellismo01
/players/e/ellismo01/gamelog/2017,2016-17,ellismo01
/players/e/ellismo01/gamelog-playoffs/,Career Playoffs,ellismo01
