href,text,player_id
/players/h/hodgecr01/gamelog/1983,1982-83,hodgecr01
/players/h/hodgecr01/gamelog/1984,1983-84,hodgecr01
/players/h/hodgecr01/gamelog/1985,1984-85,hodgecr01
/players/h/hodgecr01/gamelog/1986,1985-86,hodgecr01
/players/h/hodgecr01/gamelog/1987,1986-87,hodgecr01
/players/h/hodgecr01/gamelog/1988,1987-88,hodgecr01
/players/h/hodgecr01/gamelog/1989,1988-89,hodgecr01
/players/h/hodgecr01/gamelog/1990,1989-90,hodgecr01
/players/h/hodgecr01/gamelog/1991,1990-91,hodgecr01
/players/h/hodgecr01/gamelog/1992,1991-92,hodgecr01
/players/h/hodgecr01/gamelog-playoffs/,Career Playoffs,hodgecr01
