href,text,player_id
/players/o/onealsh01/gamelog/1993,1992-93,onealsh01
/players/o/onealsh01/gamelog/1994,1993-94,onealsh01
/players/o/onealsh01/gamelog/1995,1994-95,onealsh01
/players/o/onealsh01/gamelog/1996,1995-96,onealsh01
/players/o/onealsh01/gamelog/1997,1996-97,onealsh01
/players/o/onealsh01/gamelog/1998,1997-98,onealsh01
/players/o/onealsh01/gamelog/1999,1998-99,onealsh01
/players/o/onealsh01/gamelog/2000,1999-00,onealsh01
/players/o/onealsh01/gamelog/2001,2000-01,onealsh01
/players/o/onealsh01/gamelog/2002,2001-02,onealsh01
/players/o/onealsh01/gamelog/2003,2002-03,onealsh01
/players/o/onealsh01/gamelog/2004,2003-04,onealsh01
/players/o/onealsh01/gamelog/2005,2004-05,onealsh01
/players/o/onealsh01/gamelog/2006,2005-06,onealsh01
/players/o/onealsh01/gamelog/2007,2006-07,onealsh01
/players/o/onealsh01/gamelog/2008,2007-08,onealsh01
/players/o/onealsh01/gamelog/2009,2008-09,onealsh01
/players/o/onealsh01/gamelog/2010,2009-10,onealsh01
/players/o/onealsh01/gamelog/2011,2010-11,onealsh01
/players/o/onealsh01/gamelog-playoffs/,Career Playoffs,onealsh01
