href,text,player_id
/players/b/bibbymi01/gamelog/1999,1998-99,bibbymi01
/players/b/bibbymi01/gamelog/2000,1999-00,bibbymi01
/players/b/bibbymi01/gamelog/2001,2000-01,bibbymi01
/players/b/bibbymi01/gamelog/2002,2001-02,bibbymi01
/players/b/bibbymi01/gamelog/2003,2002-03,bibbymi01
/players/b/bibbymi01/gamelog/2004,2003-04,bibbymi01
/players/b/bibbymi01/gamelog/2005,2004-05,bibbymi01
/players/b/bibbymi01/gamelog/2006,2005-06,bibbymi01
/players/b/bibbymi01/gamelog/2007,2006-07,bibbymi01
/players/b/bibbymi01/gamelog/2008,2007-08,bibbymi01
/players/b/bibbymi01/gamelog/2009,2008-09,bibbymi01
/players/b/bibbymi01/gamelog/2010,2009-10,bibbymi01
/players/b/bibbymi01/gamelog/2011,2010-11,bibbymi01
/players/b/bibbymi01/gamelog/2012,2011-12,bibbymi01
/players/b/bibbymi01/gamelog-playoffs/,Career Playoffs,bibbymi01
