href,text,player_id
/players/w/whitejo01/gamelog/1970,1969-70,whitejo01
/players/w/whitejo01/gamelog/1971,1970-71,whitejo01
/players/w/whitejo01/gamelog/1972,1971-72,whitejo01
/players/w/whitejo01/gamelog/1973,1972-73,whitejo01
/players/w/whitejo01/gamelog/1974,1973-74,whitejo01
/players/w/whitejo01/gamelog/1975,1974-75,whitejo01
/players/w/whitejo01/gamelog/1976,1975-76,whitejo01
/players/w/whitejo01/gamelog/1977,1976-77,whitejo01
/players/w/whitejo01/gamelog/1978,1977-78,whitejo01
/players/w/whitejo01/gamelog/1979,1978-79,whitejo01
/players/w/whitejo01/gamelog/1980,1979-80,whitejo01
/players/w/whitejo01/gamelog/1981,1980-81,whitejo01
/players/w/whitejo01/gamelog-playoffs/,Career Playoffs,whitejo01
