href,text,player_id
/players/a/anderro01/gamelog/1985,1984-85,anderro01
/players/a/anderro01/gamelog/1986,1985-86,anderro01
/players/a/anderro01/gamelog/1987,1986-87,anderro01
/players/a/anderro01/gamelog/1988,1987-88,anderro01
/players/a/anderro01/gamelog/1989,1988-89,anderro01
/players/a/anderro01/gamelog/1990,1989-90,anderro01
/players/a/anderro01/gamelog/1991,1990-91,anderro01
/players/a/anderro01/gamelog/1992,1991-92,anderro01
/players/a/anderro01/gamelog/1993,1992-93,anderro01
/players/a/anderro01/gamelog/1994,1993-94,anderro01
/players/a/anderro01/gamelog-playoffs/,Career Playoffs,anderro01
