href,text,player_id
/players/m/maxieja01/gamelog/2006,2005-06,maxieja01
/players/m/maxieja01/gamelog/2007,2006-07,maxieja01
/players/m/maxieja01/gamelog/2008,2007-08,maxieja01
/players/m/maxieja01/gamelog/2009,2008-09,maxieja01
/players/m/maxieja01/gamelog/2010,2009-10,maxieja01
/players/m/maxieja01/gamelog/2011,2010-11,maxieja01
/players/m/maxieja01/gamelog/2012,2011-12,maxieja01
/players/m/maxieja01/gamelog/2013,2012-13,maxieja01
/players/m/maxieja01/gamelog/2014,2013-14,maxieja01
/players/m/maxieja01/gamelog/2015,2014-15,maxieja01
/players/m/maxieja01/gamelog-playoffs/,Career Playoffs,maxieja01
