href,text,player_id
/players/l/luety01/gamelog/1999,1998-99,luety01
/players/l/luety01/gamelog/2000,1999-00,luety01
/players/l/luety01/gamelog/2001,2000-01,luety01
/players/l/luety01/gamelog/2002,2001-02,luety01
/players/l/luety01/gamelog/2003,2002-03,luety01
/players/l/luety01/gamelog/2004,2003-04,luety01
/players/l/luety01/gamelog/2005,2004-05,luety01
/players/l/luety01/gamelog/2006,2005-06,luety01
/players/l/luety01/gamelog/2007,2006-07,luety01
/players/l/luety01/gamelog/2008,2007-08,luety01
/players/l/luety01/gamelog/2009,2008-09,luety01
/players/l/luety01/gamelog-playoffs/,Career Playoffs,luety01
