href,text,player_id
/players/j/jonesdw01/gamelog/1974,1973-74,jonesdw01
/players/j/jonesdw01/gamelog/1975,1974-75,jonesdw01
/players/j/jonesdw01/gamelog/1976,1975-76,jonesdw01
/players/j/jonesdw01/gamelog/1977,1976-77,jonesdw01
/players/j/jonesdw01/gamelog/1978,1977-78,jonesdw01
/players/j/jonesdw01/gamelog/1979,1978-79,jonesdw01
/players/j/jonesdw01/gamelog/1980,1979-80,jonesdw01
/players/j/jonesdw01/gamelog/1981,1980-81,jonesdw01
/players/j/jonesdw01/gamelog/1982,1981-82,jonesdw01
/players/j/jonesdw01/gamelog/1983,1982-83,jonesdw01
/players/j/jonesdw01/gamelog-playoffs/,Career Playoffs,jonesdw01
