href,text,player_id
/players/s/smithph01/gamelog/1975,1974-75,smithph01
/players/s/smithph01/gamelog/1976,1975-76,smithph01
/players/s/smithph01/gamelog/1977,1976-77,smithph01
/players/s/smithph01/gamelog/1978,1977-78,smithph01
/players/s/smithph01/gamelog/1979,1978-79,smithph01
/players/s/smithph01/gamelog/1980,1979-80,smithph01
/players/s/smithph01/gamelog/1981,1980-81,smithph01
/players/s/smithph01/gamelog/1982,1981-82,smithph01
/players/s/smithph01/gamelog/1983,1982-83,smithph01
/players/s/smithph01/gamelog-playoffs/,Career Playoffs,smithph01
