href,text,player_id
/players/j/jorgeno01/gamelog/1947,1946-47,jorgeno01
/players/j/jorgeno01/gamelog/1950,1949-50,jorgeno01
/players/j/jorgeno01/gamelog/1951,1950-51,jorgeno01
/players/j/jorgeno01/gamelog/1952,1951-52,jorgeno01
/players/j/jorgeno01/gamelog/1953,1952-53,jorgeno01
/players/j/jorgeno01/gamelog-playoffs/,Career Playoffs,jorgeno01
