href,text,player_id
/players/m/mutomdi01/gamelog/1992,1991-92,mutomdi01
/players/m/mutomdi01/gamelog/1993,1992-93,mutomdi01
/players/m/mutomdi01/gamelog/1994,1993-94,mutomdi01
/players/m/mutomdi01/gamelog/1995,1994-95,mutomdi01
/players/m/mutomdi01/gamelog/1996,1995-96,mutomdi01
/players/m/mutomdi01/gamelog/1997,1996-97,mutomdi01
/players/m/mutomdi01/gamelog/1998,1997-98,mutomdi01
/players/m/mutomdi01/gamelog/1999,1998-99,mutomdi01
/players/m/mutomdi01/gamelog/2000,1999-00,mutomdi01
/players/m/mutomdi01/gamelog/2001,2000-01,mutomdi01
/players/m/mutomdi01/gamelog/2002,2001-02,mutomdi01
/players/m/mutomdi01/gamelog/2003,2002-03,mutomdi01
/players/m/mutomdi01/gamelog/2004,2003-04,mutomdi01
/players/m/mutomdi01/gamelog/2005,2004-05,mutomdi01
/players/m/mutomdi01/gamelog/2006,2005-06,mutomdi01
/players/m/mutomdi01/gamelog/2007,2006-07,mutomdi01
/players/m/mutomdi01/gamelog/2008,2007-08,mutomdi01
/players/m/mutomdi01/gamelog/2009,2008-09,mutomdi01
/players/m/mutomdi01/gamelog-playoffs/,Career Playoffs,mutomdi01
