href,text,player_id
/players/n/nealyed01/gamelog/1983,1982-83,nealyed01
/players/n/nealyed01/gamelog/1984,1983-84,nealyed01
/players/n/nealyed01/gamelog/1985,1984-85,nealyed01
/players/n/nealyed01/gamelog/1987,1986-87,nealyed01
/players/n/nealyed01/gamelog/1988,1987-88,nealyed01
/players/n/nealyed01/gamelog/1989,1988-89,nealyed01
/players/n/nealyed01/gamelog/1990,1989-90,nealyed01
/players/n/nealyed01/gamelog/1991,1990-91,nealyed01
/players/n/nealyed01/gamelog/1992,1991-92,nealyed01
/players/n/nealyed01/gamelog/1993,1992-93,nealyed01
/players/n/nealyed01/gamelog-playoffs/,Career Playoffs,nealyed01
