href,text,player_id
/players/m/masseto01/gamelog/1991,1990-91,masseto01
/players/m/masseto01/gamelog/1992,1991-92,masseto01
/players/m/masseto01/gamelog/1995,1994-95,masseto01
/players/m/masseto01/gamelog/1996,1995-96,masseto01
/players/m/masseto01/gamelog/1997,1996-97,masseto01
/players/m/masseto01/gamelog/1998,1997-98,masseto01
/players/m/masseto01/gamelog/1999,1998-99,masseto01
/players/m/masseto01/gamelog/2000,1999-00,masseto01
/players/m/masseto01/gamelog/2001,2000-01,masseto01
/players/m/masseto01/gamelog/2002,2001-02,masseto01
/players/m/masseto01/gamelog/2003,2002-03,masseto01
/players/m/masseto01/gamelog/2004,2003-04,masseto01
/players/m/masseto01/gamelog/2005,2004-05,masseto01
/players/m/masseto01/gamelog-playoffs/,Career Playoffs,masseto01
