href,text,player_id
/players/w/willira01/gamelog/1978,1977-78,willira01
/players/w/willira01/gamelog/1979,1978-79,willira01
/players/w/willira01/gamelog/1980,1979-80,willira01
/players/w/willira01/gamelog/1981,1980-81,willira01
/players/w/willira01/gamelog/1982,1981-82,willira01
/players/w/willira01/gamelog/1983,1982-83,willira01
/players/w/willira01/gamelog/1984,1983-84,willira01
/players/w/willira01/gamelog/1985,1984-85,willira01
/players/w/willira01/gamelog/1986,1985-86,willira01
/players/w/willira01/gamelog/1987,1986-87,willira01
/players/w/willira01/gamelog-playoffs/,Career Playoffs,willira01
