href,text,player_id
/players/m/martike02/gamelog/2005,2004-05,martike02
/players/m/martike02/gamelog/2006,2005-06,martike02
/players/m/martike02/gamelog/2007,2006-07,martike02
/players/m/martike02/gamelog/2008,2007-08,martike02
/players/m/martike02/gamelog/2009,2008-09,martike02
/players/m/martike02/gamelog/2010,2009-10,martike02
/players/m/martike02/gamelog/2011,2010-11,martike02
/players/m/martike02/gamelog/2012,2011-12,martike02
/players/m/martike02/gamelog/2013,2012-13,martike02
/players/m/martike02/gamelog/2014,2013-14,martike02
/players/m/martike02/gamelog/2015,2014-15,martike02
/players/m/martike02/gamelog/2016,2015-16,martike02
/players/m/martike02/gamelog-playoffs/,Career Playoffs,martike02
