href,text,player_id
/players/f/ferredu01/gamelog/1989,1988-89,ferredu01
/players/f/ferredu01/gamelog/1990,1989-90,ferredu01
/players/f/ferredu01/gamelog/1991,1990-91,ferredu01
/players/f/ferredu01/gamelog/1992,1991-92,ferredu01
/players/f/ferredu01/gamelog/1993,1992-93,ferredu01
/players/f/ferredu01/gamelog/1994,1993-94,ferredu01
/players/f/ferredu01/gamelog/1995,1994-95,ferredu01
/players/f/ferredu01/gamelog/1996,1995-96,ferredu01
/players/f/ferredu01/gamelog/1997,1996-97,ferredu01
/players/f/ferredu01/gamelog/1998,1997-98,ferredu01
/players/f/ferredu01/gamelog/1999,1998-99,ferredu01
/players/f/ferredu01/gamelog-playoffs/,Career Playoffs,ferredu01
