href,text,player_id
/players/d/diopde01/gamelog/2002,2001-02,diopde01
/players/d/diopde01/gamelog/2003,2002-03,diopde01
/players/d/diopde01/gamelog/2004,2003-04,diopde01
/players/d/diopde01/gamelog/2005,2004-05,diopde01
/players/d/diopde01/gamelog/2006,2005-06,diopde01
/players/d/diopde01/gamelog/2007,2006-07,diopde01
/players/d/diopde01/gamelog/2008,2007-08,diopde01
/players/d/diopde01/gamelog/2009,2008-09,diopde01
/players/d/diopde01/gamelog/2010,2009-10,diopde01
/players/d/diopde01/gamelog/2011,2010-11,diopde01
/players/d/diopde01/gamelog/2012,2011-12,diopde01
/players/d/diopde01/gamelog/2013,2012-13,diopde01
/players/d/diopde01/gamelog-playoffs/,Career Playoffs,diopde01
