href,text,player_id
/players/a/anderry01/gamelog/2009,2008-09,anderry01
/players/a/anderry01/gamelog/2010,2009-10,anderry01
/players/a/anderry01/gamelog/2011,2010-11,anderry01
/players/a/anderry01/gamelog/2012,2011-12,anderry01
/players/a/anderry01/gamelog/2013,2012-13,anderry01
/players/a/anderry01/gamelog/2014,2013-14,anderry01
/players/a/anderry01/gamelog/2015,2014-15,anderry01
/players/a/anderry01/gamelog/2016,2015-16,anderry01
/players/a/anderry01/gamelog/2017,2016-17,anderry01
/players/a/anderry01/gamelog/2018,2017-18,anderry01
/players/a/anderry01/gamelog/2019,2018-19,anderry01
/players/a/anderry01/gamelog/2020,2019-20,anderry01
/players/a/anderry01/gamelog-playoffs/,Career Playoffs,anderry01
