href,text,player_id
/players/b/beverpa01/gamelog/2013,2012-13,beverpa01
/players/b/beverpa01/gamelog/2014,2013-14,beverpa01
/players/b/beverpa01/gamelog/2015,2014-15,beverpa01
/players/b/beverpa01/gamelog/2016,2015-16,beverpa01
/players/b/beverpa01/gamelog/2017,2016-17,beverpa01
/players/b/beverpa01/gamelog/2018,2017-18,beverpa01
/players/b/beverpa01/gamelog/2019,2018-19,beverpa01
/players/b/beverpa01/gamelog/2020,2019-20,beverpa01
/players/b/beverpa01/gamelog/2021,2020-21,beverpa01
/players/b/beverpa01/gamelog/2022,2021-22,beverpa01
/players/b/beverpa01/gamelog/2023,2022-23,beverpa01
/players/b/beverpa01/gamelog-playoffs/,Career Playoffs,beverpa01
