href,text,player_id
/players/f/faircjo01/gamelog/1966,1965-66,faircjo01
/players/f/faircjo01/gamelog/1968/aba/,1967-68 (ABA),faircjo01
/players/f/faircjo01/gamelog/1969/aba/,1968-69 (ABA),faircjo01
/players/f/faircjo01/gamelog/1970/aba/,1969-70 (ABA),faircjo01
/players/f/faircjo01/gamelog-playoffs/,Career Playoffs,faircjo01
