href,text,player_id
/players/b/barneji02/gamelog/1967,1966-67,barneji02
/players/b/barneji02/gamelog/1968,1967-68,barneji02
/players/b/barneji02/gamelog/1969,1968-69,barneji02
/players/b/barneji02/gamelog/1970,1969-70,barneji02
/players/b/barneji02/gamelog/1971,1970-71,barneji02
/players/b/barneji02/gamelog/1972,1971-72,barneji02
/players/b/barneji02/gamelog/1973,1972-73,barneji02
/players/b/barneji02/gamelog/1974,1973-74,barneji02
/players/b/barneji02/gamelog/1975,1974-75,barneji02
/players/b/barneji02/gamelog/1976,1975-76,barneji02
/players/b/barneji02/gamelog/1977,1976-77,barneji02
/players/b/barneji02/gamelog-playoffs/,Career Playoffs,barneji02
